district,province,year,month_name,vim,vim_avg,forest statust,viq,brightness,bright_t31,Fire Radiative Power,population,no2_ug_m3_avg,so2_ug_m3_avg,respiratory_cases,deaths,respiratory_cases_per_100k,deaths_per_100k,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Estimated_Vehicles,national_total_vehicles,national_buses,national_dpv,national_lorries,national_motor_cars,national_motorcycles,national_tricycles
Colombo,Western,2018,September,0.661717367,0.696139283,Healthy,95.38648,,,,2445000,34.4866,55.1169,1717,25,70.24789266,1.061399571,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Colombo,Western,2018,October,0.676499967,0.69933169,Healthy,96.95258467,,,,2445750,36.0713,49.8244,1860,28,76.07854674,1.149496929,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Colombo,Western,2018,November,0.67773041,0.6999362,Healthy,97.03873833,,,,2446500,45.8208,49.9494,2003,30,81.90562592,1.237540272,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Colombo,Western,2018,December,0.663352143,0.693117947,Healthy,95.99359533,,,,2447250,55.049,63.8871,1932,29,78.95622015,1.192976686,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Colombo,Western,2019,January,0.642365213,0.672061403,Healthy,95.88836933,315.3875,295.7375,12.5,2448000,56.6176,64.1917,1286,17,52.57054041,0.720349115,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,February,0.630173907,0.654409933,Healthy,96.55992667,,,,2448580,53.2262,64.3851,1215,16,49.63819415,0.680168569,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,March,0.634030423,0.657734513,Healthy,96.651543,,,,2449170,49.0124,61.276,1286,17,52.54542679,0.720004995,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,April,0.64790433,0.67725397,Healthy,95.96495867,,,,2449750,38.0505,55.9635,1143,15,46.69598773,0.639852913,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,May,0.66920582,0.695526517,Healthy,96.46792667,,,,2450330,36.9233,54.9949,1072,14,43.76712624,0.599720117,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,June,0.6848159,0.704092183,Healthy,97.44365667,,,,2450920,33.524,47.4686,1215,16,49.59080241,0.679519182,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,July,0.690018813,0.704232777,Healthy,98.11620333,,,,2451500,32.3523,45.3462,1358,18,55.41190146,0.759282934,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,August,0.69206521,0.697732053,Healthy,99.24257667,,,,2452080,31.4915,45.8245,1501,20,61.23024674,0.839008953,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,September,0.693005813,0.696139283,Healthy,99.58007167,,,,2452670,35.6312,56.0462,1715,23,69.96059148,0.958636715,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,October,0.695373887,0.69933169,Healthy,99.47186033,,,,2453250,36.8655,49.4788,1858,25,75.77272226,1.038277579,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,November,0.694469553,0.6999362,Healthy,99.27099167,,,,2453830,47.2612,51.2826,2001,27,81.58210548,1.117880795,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2019,December,0.684975373,0.693117947,Healthy,98.90358,,,,2454420,56.6249,65.8206,1930,26,78.64954832,1.077697359,12700.768808533141,28303.25378085444,708.5295716025211,29.338775947711557,75.8527201326899,1.7429827461422016,106.93447882654367,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Colombo,Western,2020,January,0.6574058,0.672061403,Healthy,97.96707467,,,,2455000,42.4899,47.7523,626,6,25.51587104,0.256321097,356.19325807205104,720.222613344071,19.364249186924177,0.822806426146438,1.9301966037621103,0.0476360529998334,2.8006390829083823,230.2412579107743,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,February,0.628433333,0.654409933,Healthy,96.31078867,,,,2457080,39.4092,48.7701,591,5,24.07792262,0.241876106,321.27235041792824,649.6125532122991,17.465793384284545,0.7421391294654144,1.7409616426089616,0.0429658517253399,2.5260666237997165,207.6685855665808,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,March,0.624978213,0.657734513,Healthy,95.371348,,,,2459170,36.8572,45.2848,626,6,25.47260393,0.255886455,1313.0261277950112,2654.938260954614,71.3819381792499,3.0330903552064767,7.115234539358366,0.1755995679209547,10.3239244624858,848.7324801416777,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,April,0.654520283,0.67725397,Healthy,96.86873533,,,,2461250,29.2556,41.2168,556,5,22.62317961,0.227262405,10801.036737420134,21839.691598756974,587.192379756436,24.950394863440515,58.53037348466869,1.4444932542008329,84.92526160231004,6981.727556059069,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,May,0.68935358,0.695526517,Healthy,99.16925667,,,,2463330,27.2332,41.6445,522,5,21.19132212,0.212878601,15735.360988947665,31816.89309537631,855.444184669415,36.34868388446911,85.2692734956085,2.1043926942867617,123.7223500743644,10171.246158293618,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,June,0.71120725,0.704092183,Healthy,100.94325,,,,2465420,24.7155,36.0732,591,5,23.99647205,0.24105789,18766.495773325503,37945.84631481408,1020.230148338534,43.35060523638192,101.69486812370172,2.5097661649127945,147.55523952499647,12130.554117769616,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,July,0.717739093,0.704232777,Healthy,101.7908633,,,,2467500,24.2364,34.0855,661,6,26.79697861,0.269190534,16776.004037040515,33921.072887303104,912.0181675880758,38.7525693255636,90.9084753379723,2.2435646922666668,131.9046093558026,10843.911794150585,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,August,0.704557947,0.697732053,Healthy,100.912062,,,,2469580,23.827,35.3985,730,7,29.59276772,0.297275788,14666.781214731507,29656.22525534409,797.3514371086424,33.88026460602979,79.47868368432216,1.9614845352872607,115.32043282563924,9480.522384561296,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,September,0.69401882,0.696139283,Healthy,99.71590667,,,,2471670,27.064,42.8789,835,8,33.79170812,0.339456477,14317.572138190282,28950.12465402637,778.3668790822461,33.07359163921956,77.58633407279068,1.9147825225423256,112.5747082345526,9254.79566111936,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,October,0.694581167,0.69933169,Healthy,99.36604667,,,,2473750,28.15,37.8426,904,9,36.57690301,0.367435306,14142.967599919668,28597.07435336752,768.874600069048,32.67025515581444,76.64015926702494,1.8914315161698585,111.20184593900926,9141.932299398391,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,November,0.698115923,0.6999362,Healthy,99.75747533,,,,2475830,36.6846,39.1821,974,9,39.35741809,0.395367125,13619.153985107832,27537.923451390947,740.3977630294538,31.460245705599096,73.80163484972773,1.8213784970524567,107.0832590523793,8803.342214235488,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2020,December,0.699915933,0.693117947,Healthy,100.9165867,,,,2477920,41.8735,49.0623,939,9,37.9197856,0.380925308,13269.944908566606,26831.82285007323,721.4132050030574,30.653572738788863,71.90928523819626,1.7746764843075218,104.33753446129266,8577.615490793552,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Colombo,Western,2021,January,0.683017377,0.672061403,Healthy,101.5153033,,,,2480000,47.138,53.0681,412,8,16.6404406,0.351101495,385.5295011405151,853.2211259498091,20.624514414143352,0.8905731476345898,2.2866326175454885,0.0507363054587926,3.227942070638871,231.161388389718,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,February,0.65403041,0.654409933,Healthy,99.94470533,,,,2479830,45.5454,54.5879,389,8,15.71704905,0.331618588,347.7324912247782,769.5719959547295,18.602503197070465,0.8032620547292376,2.062452949158675,0.0457621578647933,2.911477161752706,208.4985071750397,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,March,0.650513037,0.657734513,Healthy,98.97982367,,,,2479670,42.2734,51.8639,412,8,16.64265514,0.35114822,1421.1675728317025,3145.2072878149816,76.02762176194018,3.2828970932412327,8.42915553134415,0.1870279495343728,11.899080574119758,852.1243336719015,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,April,0.675143453,0.67725397,Healthy,99.70717333,,,,2479500,33.0656,47.3741,366,7,14.79448551,0.312153152,11690.615166937385,25872.67590747803,625.4080694406409,27.005321035625357,69.33877143204113,1.538503850823977,97.88259631849046,7009.629159699978,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,May,0.69629419,0.695526517,Healthy,100.1036817,,,,2479330,31.368,46.5451,343,7,13.87078118,0.292663645,17031.332668030987,37692.297975782734,911.1182544130386,39.34237846315158,101.01535857509774,2.241350905856075,142.5990879441054,10211.89427533401,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,June,0.70214784,0.704092183,Healthy,99.74216367,,,,2479170,28.1878,41.4746,389,8,15.72123322,0.331706871,20312.113128716934,44953.04245935561,1086.628828054964,46.92098132733612,120.47415379107304,2.6731069170152115,170.06824203542436,12179.03236476808,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,July,0.70279705,0.704232777,Healthy,99.81002533,,,,2479000,26.698,38.8467,435,9,17.571995,0.370756632,18157.683563519942,40185.0420496361,971.3741886818102,41.94424903173107,107.69591269302474,2.3895805041572533,152.02974222891308,10887.248135531425,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,August,0.702875333,0.697732053,Healthy,100.6883433,,,,2478830,26.3887,39.3991,481,10,19.42301064,0.409811749,15874.74416460944,35132.634597933305,849.2447111706083,36.67065902024781,94.15546072246126,2.089141989479697,132.91526173218878,9518.410110164858,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,September,0.70459852,0.696139283,Healthy,101.133768,,,,2478670,29.8976,48.156,550,11,22.19915932,0.468386518,15496.774065452071,34296.14329798251,829.0245989998796,35.79754809119429,91.91366403859313,2.039400513539704,129.75061264332712,9291.781298018075,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,October,0.70512318,0.69933169,Healthy,100.7730437,,,,2478500,31.6081,42.5521,596,12,24.05073879,0.507453531,15307.789015873388,33877.897648007114,818.9145429145152,35.360992626667525,90.79276569665907,2.014529775569708,128.1682880988963,9178.466891944685,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,November,0.698741997,0.6999362,Healthy,99.84047,,,,2478330,41.5841,43.6386,641,13,25.90257228,0.546525904,14740.83386713734,32623.16069808093,788.5843746584222,34.05132623308726,87.43007067085689,1.9399175616597188,123.42131446560388,8838.52367372451,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2021,December,0.685099967,0.693117947,Healthy,98.92065667,,,,2478170,47.276,55.0301,619,13,24.97909305,0.527041148,14362.863767979972,31786.669398130136,768.3642624876934,33.178215304033735,85.18827398698878,1.8901760857197256,120.25666537674223,8611.894861577728,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Colombo,Western,2022,January,0.666146353,0.672061403,Healthy,99.18177167,,,,2478000,50.8343,55.8922,1274,16,51.43506762,0.676194413,334.9743249788415,766.9624657504311,11.156086967905386,0.7737906907011239,2.0554594082111555,0.0274439739410472,2.8566940728533265,231.6375982498633,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,February,0.648723177,0.654409933,Healthy,99.192358,,,,2476500,47.8012,58.5463,1203,15,48.60698698,0.63901487,302.13370488287654,691.7700671474474,10.062352951444067,0.6979288582794448,1.853943779955159,0.0247533882605524,2.5766260264951564,208.9280297939943,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,March,0.646513027,0.657734513,Healthy,98.415692,,,,2475000,44.8282,55.3276,1274,16,51.49741316,0.677014043,1234.8073156082785,2827.234187472177,41.12439901894533,2.8524048990551227,7.576987622425434,0.1011660215866055,10.530558543067162,853.8797739406725,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,April,0.6663333,0.67725397,Healthy,98.496155,,,,2473500,34.386,50.0651,1132,14,45.8032379,0.602155203,10157.603795681927,23257.00888790277,338.2919312914839,23.464064768025253,62.32878381957944,0.8321981509770503,86.62504673858174,7024.069523400267,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,May,0.692031867,0.695526517,Healthy,99.53013133,,,,2472000,32.9667,48.4577,1062,13,42.96659168,0.564863052,14797.98341524176,33881.694810504334,492.8365478174673,34.18334168920847,90.80294209215162,1.2123779076309695,126.19866168899104,10232.931546214548,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,June,0.701556493,0.704092183,Healthy,99.66379133,,,,2470500,29.6299,42.3511,1203,15,48.72503673,0.640566819,17648.549239571505,40408.395009243286,587.772660446309,40.76814874341018,108.294498624772,1.44592074469792,150.50856811288008,12204.122088183974,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,July,0.694934757,0.704232777,Healthy,98.76697,,,,2469000,28.2653,40.3688,1345,17,54.49047868,0.716362571,15776.633894101513,36122.428288873234,525.4298215080144,36.4440242953745,96.80810781418027,1.2925573609097152,134.54468947046448,10909.676686199444,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,August,0.68443041,0.697732053,Healthy,98.22068533,,,,2467500,28.2198,41.4187,1486,19,60.26293029,0.792250476,13793.060440305237,31580.807413253035,459.36828691375104,31.861969617105093,84.63656386751813,1.1300459858078276,117.62857947043106,9538.01875146496,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,September,0.678872447,0.696139283,Healthy,97.68587,,,,2466000,31.5422,50.2795,1699,22,68.91381323,0.905979863,13464.654239345586,30828.8834272232,448.4309467491379,31.103351292888306,82.62140758495818,1.1031401290028793,114.82789900684936,9310.923066906267,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,October,0.682084053,0.69933169,Healthy,97.69826,,,,2464500,33.0301,45.6685,1841,24,74.70207021,0.982075554,13300.45113886576,30452.921434208285,442.9622766668313,30.72404213077991,81.6138294436782,1.089687200600405,113.42755877505851,9197.375224626923,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,November,0.680078257,0.6999362,Healthy,97.35195533,,,,2463000,43.2804,46.4184,1982,26,80.49737745,1.058263932,12807.841837426293,29325.03545516354,426.55626641991176,29.58611464445473,78.59109501983829,1.049328415392983,109.226538079686,8856.731697788891,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2022,December,0.6761826,0.693117947,Healthy,97.722645,,,,2461500,49.4129,58.4965,1911,25,77.66977304,1.02109065,12479.435636466642,28573.111469133702,415.6189262552986,28.827496320237945,76.57593873727834,1.0224225585880349,106.42585761610432,8629.636013230202,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Colombo,Western,2023,January,0.671860833,0.672061403,Healthy,99.97921467,,,,2460000,52.5064,59.8047,1250,14,50.83878644,0.577037478,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,February,0.665711567,0.654409933,Healthy,101.6046567,,,,2458830,49.9126,59.8243,1181,13,48.0372564,0.545239161,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,March,0.663394177,0.657734513,Healthy,100.80224,,,,2457670,46.4339,56.4047,1250,14,50.88698427,0.577584539,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,April,0.67259999,0.67725397,Healthy,99.361547,,,,2456500,35.2617,51.4409,1111,12,45.25441876,0.51365301,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,May,0.692331867,0.695526517,Healthy,99.56984667,,,,2455330,33.2253,49.9778,1042,11,42.44623419,0.481779162,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,June,0.71372317,0.704092183,Healthy,101.2768613,,,,2454170,31.0789,43.7926,1181,13,48.12846997,0.546274466,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,July,0.714118847,0.704232777,Healthy,101.309938,,,,2453000,29.4143,41.9541,1320,14,53.81629927,0.610833259,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,August,0.69394639,0.697732053,Healthy,99.49293,,,,2451830,29.3742,43.5754,1459,16,59.50955697,0.675453666,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,September,0.68960722,0.696139283,Healthy,99.124422,,,,2450670,33.4138,50.7278,1667,18,68.04311454,0.77231244,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,October,0.699657937,0.69933169,Healthy,100.0432233,,,,2449500,35.2022,45.9633,1806,20,73.74858317,0.837071445,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,November,0.705773913,0.6999362,Healthy,100.7785333,,,,2448330,43.9961,46.6858,1945,22,79.45950482,0.901892343,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2023,December,0.702985487,0.693117947,Healthy,101.3286333,,,,2447170,51.3705,59.7235,1875,21,76.65798533,0.870094147,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Colombo,Western,2024,January,0.684542013,0.672061403,Healthy,101.7276133,,,,2446000,53.3685,60.7625,1020,14,41.73065034,0.580340227,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,February,0.65813621,0.654409933,Healthy,100.5275817,,,,2446000,49.6367,60.938,964,13,39.41228088,0.548099103,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,March,0.651985487,0.657734513,Healthy,99.18845133,,,,2446000,45.9736,57.3487,1020,14,41.73065034,0.580340227,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,April,0.678305763,0.67725397,Healthy,100.1395097,,,,2446000,36.2368,51.396,907,12,37.09391141,0.51585798,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,May,0.7103116,0.695526517,Healthy,101.9817687,,,,2446000,35.1626,51.1247,850,11,34.77554195,0.483616856,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,June,0.718410153,0.704092183,Healthy,101.8988367,,,,2446000,31.4109,45.0759,964,13,39.41228088,0.548099103,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,July,0.70929418,0.704232777,Healthy,100.6708067,,,,2446000,30.1734,42.4785,1077,14,44.0490198,0.612581351,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,August,0.705518823,0.697732053,Healthy,101.0418933,,,,2446000,28.9388,43.8768,1190,16,48.68575873,0.677063598,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,September,0.714179677,0.696139283,Healthy,102.4176317,,,,2446000,33.6155,52.5531,1360,18,55.64086712,0.773786969,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,October,0.717607247,0.69933169,Healthy,102.4393467,,,,2446000,36.1004,47.8344,1474,20,60.27760605,0.838269217,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,November,0.706256533,0.6999362,Healthy,100.8424567,,,,2446000,44.5966,48.7623,1587,22,64.91434497,0.902751464,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Colombo,Western,2024,December,0.696337667,0.693117947,Healthy,100.4343333,,,,2446000,52.6784,60.9293,1531,21,62.59597551,0.87051034,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
