Year,Month,District,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons
2020,2,Batticaloa,60.224525010777334,65.37760410636251,12.851039903521311,0.13911865277489566,0.1752119790050515,0.03161355816266243,0.3459441899426096
2020,3,Batticaloa,246.13501526143784,267.19542547817724,52.52164134482624,0.5685718852539214,0.716083740281515,0.12920323770827255,1.413858863243709
2020,4,Batticaloa,2024.722346286243,2197.9666250106443,432.04637414773293,4.6771086199212215,5.890550555028526,1.062834080403423,11.630493255353171
2020,5,Batticaloa,2949.692496723508,3202.0813489485818,629.4215848398592,6.813789667431304,8.581578015182199,1.5483770987060537,16.94374478131956
2020,6,Batticaloa,3517.8977979121455,3818.904831169479,750.6683526252557,8.126343913177056,10.234664947534204,1.8466441474581292,20.20765300816939
2020,7,Batticaloa,3144.7675886062434,3413.8479361626687,671.0477793099608,7.264413129680422,9.149112468915952,1.6507775371025037,18.06430313569888
2020,8,Batticaloa,2749.3804896224437,2984.629752681767,586.6779086390164,6.351068931027846,7.998807737187135,1.4432276552519807,15.793104323466961
2020,9,Batticaloa,2683.919049393338,2913.5671395226773,572.7093870047541,6.199853004098611,7.808359933920774,1.4088650920316954,15.417078030051082
2020,10,Batticaloa,2651.188329278785,2878.0358329431324,565.725126187623,6.124245040633994,7.7131360322875935,1.3916838104215528,15.22906488334314
2020,11,Batticaloa,2552.996168935127,2771.441913204498,544.7723437362297,5.8974211502401435,7.427464327388055,1.340139965591125,14.665025443219324
2020,12,Batticaloa,2487.5347287060213,2700.3793000454084,530.8038221019674,5.746205223310909,7.237016524121694,1.3057774023708397,14.288999149803443
2020,1,Ampara,48.957000769747964,59.93526746893647,12.617836618610328,0.11309067177811778,0.16062651681674975,0.031039878081781408,0.3047570666766489
2020,2,Ampara,44.15729481192952,54.05926085433484,11.380793812864212,0.10200335101555717,0.14487881908961736,0.027996752779645966,0.27487892288482046
2020,3,Ampara,180.46894401397284,220.9378487090207,46.51280949605375,0.4168832606722772,0.5921134345401754,0.11442151136029223,1.1234182065727447
2020,4,Ampara,1484.5490527532395,1817.4488458962794,382.61733981727195,3.429308311859983,4.870762907002028,0.9412386559504891,9.2413098748125
2020,5,Ampara,2162.747504592983,2647.7285805394877,557.4114882691973,4.995946735609791,7.095912595845826,1.3712322611422256,13.463091592597841
2020,6,Ampara,2579.361981731622,3157.7659546869068,664.7868038079596,5.958326177800046,8.46281275856091,1.6353755373675805,16.056514473728534
2020,7,Ampara,2305.778742135972,2822.8335776546155,594.2753638804314,5.326348894334095,7.565193988114369,1.4619173951458613,14.353460277594325
2020,8,Ampara,2015.876502283739,2467.9227781326776,519.5579784133663,4.656674720275437,6.614033045395576,1.2781126268968812,12.548820392567894
2020,9,Ampara,1967.8794427055548,2409.1627119866616,507.18755035590516,4.545801512649831,6.456556068124253,1.2476813738755268,12.25003895464961
2020,10,Ampara,1943.8809129164626,2379.7826789136534,501.0023363271746,4.490364908837028,6.377817579488591,1.2324657473648497,12.100648235690468
2020,11,Ampara,1871.8853235491865,2291.6425796946296,482.44669424098305,4.32405509739862,6.141602113581607,1.1868188678328184,11.652476078813045
2020,12,Ampara,1823.8882639710023,2232.8825135486136,470.07626618352197,4.213181889773015,5.984125136310284,1.156387614811464,11.353694640894762
2020,1,Trincomalee,30.93062975091481,57.65048224267078,18.579613489843677,0.07144975472461322,0.1545032924103577,0.04570584918501545,0.27165889631998635
2020,2,Trincomalee,27.89821506945256,51.99847417966382,16.75808275554527,0.06444487681043543,0.13935591080149906,0.04122488357864137,0.24502567119057583
2020,3,Trincomalee,114.01879202298007,212.51550316906088,68.48955560961981,0.263383409573084,0.5695415484930831,0.16848430679966475,1.001409264865832
2020,4,Trincomalee,937.9258609762695,1748.1660938880461,563.399456118495,2.166608738855183,4.685085131619964,1.3859626620514975,8.237656532526644
2020,5,Trincomalee,1366.4060554668836,2546.7948331909265,820.7817488748587,3.1563979881285014,6.825410152951684,2.0191231022321525,12.000931243312337
2020,6,Trincomalee,1629.619649817805,3037.389133059928,978.8906166119596,3.76442139107913,8.140202876600608,2.4080709168654204,14.312695184545158
2020,7,Trincomalee,1456.772012974458,2715.224673468533,875.0633647569509,3.365143349970998,7.276802124895669,2.1526558773020996,12.794601352168765
2020,8,Trincomalee,1273.6141662141388,2373.8433864629137,765.0429084053276,2.9420487239546613,6.361900275720609,1.882005554677106,11.185954554352376
2020,9,Trincomalee,1243.2900193995165,2317.323305832844,746.8276010623435,2.8719999448128832,6.210426459632023,1.8371958986133654,10.919622303058272
2020,10,Trincomalee,1228.1279459922052,2289.0632655178097,737.7199473908516,2.8369755552419944,6.134689551587731,1.814791070581495,10.78645617741122
2020,11,Trincomalee,1182.641725770272,2204.283144572706,710.3969863763758,2.731902386529329,5.907478827454853,1.7475765864858845,10.386957800470066
2020,12,Trincomalee,1152.3175789556497,2147.7630639426366,692.1816790333918,2.661853607387551,5.756005011366267,1.7027669304221438,10.12062554917596
2020,1,Anuradhapura,152.82274282064768,112.35579988605669,8.369127278731371,0.3530205359156961,0.30111354369463195,0.020588053105679172,0.6747221327160072
2020,2,Anuradhapura,137.8401209754861,101.34052538742364,7.548624604345939,0.3184106794533728,0.2715926080382954,0.01856961652669101,0.6085729040183592
2020,3,Anuradhapura,563.3465813780737,414.17432114860105,30.850900556892103,1.30133060298335,1.1099871806782509,0.07589321536995458,2.4872109990315554
2020,4,Anuradhapura,4634.124936708463,3407.024402427189,253.781477187413,10.704828603796548,9.130825398504868,0.624302433881036,20.459956436182452
2020,5,Anuradhapura,6751.169403429788,4963.482689084033,369.71850507807403,15.595201321922808,13.30213360674521,0.9095075224920622,29.80684245116008
2020,6,Anuradhapura,8051.6609795898075,5919.608515565376,440.93813721472907,18.59933686285245,15.86455082171521,1.0847078175482336,35.548595502115894
2020,7,Anuradhapura,7197.651534415601,5291.737869143296,394.1694847747597,16.626575044500036,14.181857489304035,0.9696569325459091,31.77808946634998
2020,8,Anuradhapura,6292.701174967844,4626.415289425862,344.61112324187985,14.536139714175718,12.398792975661312,0.8477433631750245,27.782676053012054
2020,9,Anuradhapura,6142.874956516229,4516.262544439532,336.4060964980256,14.190041149552487,12.103583619097947,0.8275589973851429,27.121183766035575
2020,10,Anuradhapura,6067.961847290421,4461.186171946367,332.30358312609843,14.01699186724087,11.955978940816264,0.8174668144902022,26.790437622547337
2020,11,Anuradhapura,5843.222519612999,4295.957054466873,319.99604301031707,13.497844020306026,11.51316490597122,0.7871902658053801,25.798199192082627
2020,12,Anuradhapura,5693.396301161384,4185.8043094805425,311.79101626646275,13.151745455682795,11.217955549407854,0.7670059000154985,25.13670690510615
2020,1,Polonnaruwa,35.12894722910564,53.284758799174234,4.165697256861782,0.08114786809923404,0.14280315358178697,0.010247615251879985,0.23419863693290097
2020,2,Polonnaruwa,31.684932794879582,48.060762838470865,3.7572955650125865,0.07319219475617185,0.1288028444071019,0.009242947089930963,0.21123798625320472
2020,3,Polonnaruwa,129.49494272689918,196.42224812244618,15.355903613529705,0.2991333176991372,0.5264116249681557,0.03777552288928308,0.8633204655565759
2020,4,Polonnaruwa,1065.233664506115,1615.781950645548,126.3186432889558,2.460689765009126,4.330295627730069,0.31074386249083125,7.101729255230025
2020,5,Polonnaruwa,1551.8729040622547,2353.932579892932,184.02580234724695,3.584826408383809,6.308539314113059,0.45270347377422754,10.346069196271095
2020,6,Polonnaruwa,1850.8133569530748,2807.3754292819826,219.47506919975694,4.275378854561604,7.523766150475714,0.5399086702314021,12.339053675268719
2020,7,Polonnaruwa,1654.5045342021908,2509.607659521892,196.19617276435292,3.8219054740070613,6.725748527518671,0.4826425850003082,11.03029658652604
2020,8,Polonnaruwa,1446.4860623749378,2194.0783034954093,171.52871057666158,3.3413828040861064,5.880129853367697,0.42196062801858747,9.64347328547239
2020,9,Polonnaruwa,1412.0459180326773,2141.8383438883757,167.44469365816963,3.2618260706554847,5.7401267616208465,0.4119139463990973,9.413866778675429
2020,10,Polonnaruwa,1394.825845861547,2115.718364084859,165.40268519892365,3.222047703940174,5.670125215747421,0.4068906055893522,9.299063525276948
2020,11,Polonnaruwa,1343.1656293481567,2037.358424674309,159.27665982118577,3.1027126037942425,5.460120578127148,0.39182058316011703,8.954653765081506
2020,12,Polonnaruwa,1308.7254850058962,1985.1184650672753,155.19264290269382,3.0231558703636208,5.320117486380298,0.38177390154062685,8.725047258284546
2020,1,Jaffna,44.45919981222342,53.9388194296785,25.08474217718943,0.1027007515662361,0.14455603607153839,0.061708465755886004,0.3089652533936605
2020,2,Jaffna,40.100454732593654,48.65069987774922,22.625453728445358,0.09263205043229135,0.1303838756723679,0.05565861617197559,0.27867454227663485
2020,3,Jaffna,163.88881499407844,198.83329515254033,92.4692456727767,0.37858316263632125,0.532873231008808,0.22747434435503072,1.13893073800016
2020,4,Jaffna,1348.1598531294806,1635.6153774117215,760.6579171965382,3.1142492607291,4.383449211463414,1.8712184763034843,9.368916948495999
2020,5,Jaffna,1964.0505328811637,2382.8266700993263,1108.1553750040741,4.536956730955488,6.3859754758661955,2.7260622225100226,13.648994429331706
2020,6,Jaffna,2342.389605793025,2841.835447206786,1321.6216123550582,5.410919989381888,7.616118998514186,3.2511891663934436,16.27822815428952
2020,7,Jaffna,2093.94113625413,2540.4126327468184,1181.442170776647,4.83700402474704,6.808305855761473,2.9063477401105517,14.551657620619066
2020,8,Jaffna,1830.672933444493,2221.0102118102905,1032.9011484725056,4.22885447625678,5.952307367651579,2.540936825242364,12.722098669150723
2020,9,Jaffna,1787.0854826481957,2168.129016290998,1008.308263985065,4.1281674649173326,5.810585763659875,2.48043832940326,12.419191557980467
2020,10,Jaffna,1765.2917572500469,2141.6884185313515,996.0118217413446,4.077823959247609,5.739724961664022,2.450189081483708,12.26773800239534
2020,11,Jaffna,1699.9105810556011,2062.366625252413,959.1224950101839,3.9267934422384387,5.527142555676467,2.3594413377250527,11.81337733563996
2020,12,Jaffna,1656.3231302593035,2009.4854297331203,934.5296105227433,3.8261064308989914,5.385420951684763,2.2989428418859488,11.510470224469703
2020,1,Mannar,8.173934422175087,13.271289650706901,13.025350480694632,0.018881788515224453,0.0355670562638945,0.03204236218250879,0.08649120696162774
2020,2,Mannar,7.372568302353997,11.97018282220622,11.748355335528487,0.017030632778437735,0.03208008996351268,0.028900954125400075,0.07801167686735049
2020,3,Mannar,30.131366105272864,48.92161675162543,48.01501745824687,0.06960345570318033,0.13110993289435618,0.11811694294728729,0.31883033154482376
2020,4,Mannar,247.86254086066216,402.43234205525926,394.97459839988716,0.5725624693881297,1.078518676708095,0.9716375120637224,2.622718658159947
2020,5,Mannar,361.09557359138176,586.2787369224048,575.4140124118628,0.8341307749960919,1.5712270149520453,1.4155184705331825,3.8208762604813193
2020,6,Mannar,430.65415279185197,699.2148096362633,686.2571910122836,0.9948110929491781,1.873895689825186,1.6881926898902173,4.556899472664581
2020,7,Mannar,384.9762839620501,625.0517204117249,613.4684677378137,0.8892952159523358,1.6751386107034232,1.5091324306350216,4.07356625729078
2020,8,Mannar,336.5737703248564,546.464867970284,536.3379609697788,0.7774854094504184,1.4645258461603614,1.3193913839856557,3.5614026395964355
2020,9,Mannar,328.56010912664556,533.4537996852772,523.5680095181174,0.7589738520825513,1.4296561831565433,1.2879773034145687,3.476607338653663
2020,10,Mannar,324.5532785275401,526.9482655427738,517.1830337922867,0.7497180733986177,1.4122213516546342,1.2722702631290252,3.434209688182277
2020,11,Mannar,312.5327867302239,507.4316631152638,498.0281066147947,0.7219507373468173,1.3599168571489073,1.2251491422723948,3.3070167367681194
2020,12,Mannar,304.519125532013,494.4205948302571,485.25815516313327,0.7034391799789501,1.3250471941450892,1.1937350617013078,3.2222214358253467
2020,1,Mulalativu,8.846160108761635,13.555826100818056,5.4184250551209425,0.02043462985123938,0.036329613950192394,0.013329325635597517,0.07009356943702928
2020,2,Mulalativu,7.978889509863433,12.226823541914321,4.887206912462024,0.01843123476778453,0.03276788709233038,0.01202252900465658,0.0632216508647715
2020,3,Mulalativu,32.609374518572295,49.970496214780276,19.973802163975233,0.07532765513790202,0.13392092985561116,0.04913555332337907,0.2583841383168922
2020,4,Mulalativu,268.2467962392131,411.06049146892394,164.30577152440267,0.6196500993125823,1.1016421171367163,0.4041921979500306,2.125484414399329
2020,5,Mulalativu,390.7921318635287,598.8485530420211,239.36689508210748,0.9027298246047513,1.6049141221526169,0.5888425619019844,3.096486508659352
2020,6,Mulalativu,466.0712198478923,714.2059751548647,285.47662986490127,1.0766245178486311,1.9140720134150377,0.7022725094676572,3.6929690407313256
2020,7,Mulalativu,416.636795710695,638.4528292973522,255.19719573334314,0.9624309980917055,1.7110535825169042,0.6277851015040241,3.3012696821126335
2020,8,Mulalativu,364.25365153724374,558.1810747395668,223.11161991674462,0.841425935051033,1.4959252803020393,0.5488545849951918,2.886205800348264
2020,9,Mulalativu,355.58094554826175,544.8910491505295,217.79943849015547,0.8213919842164846,1.4603080117234193,0.5357866186857824,2.817486614625686
2020,10,Mulalativu,351.2445925537707,538.2460363560109,215.14334777686088,0.8113750087992104,1.4424993774341093,0.5292526355310777,2.7831270217643973
2020,11,Mulalativu,338.23553357029783,518.3109979724551,207.1750756369772,0.7813240825473879,1.3890734745661797,0.5096506860669638,2.6800482431805315
2020,12,Mulalativu,329.5628275813158,505.0209723834177,201.86289421038802,0.7612901317128395,1.3534562059875597,0.4965827197575545,2.6113290574579535
2020,1,Vavuniya,16.059182966674967,29.03108284542078,4.369454187903935,0.03709671265301917,0.07780330202572769,0.010748857302243682,0.12564887198099053
2020,2,Vavuniya,14.484753264059767,26.18489825273246,3.941076326344725,0.033459780039978064,0.07017552731732299,0.009695047762808023,0.11333035512010907
2020,3,Vavuniya,59.198556818331234,107.0165406850805,16.107007594626268,0.13674866625034515,0.2868043290360157,0.03962323868278063,0.4631762339691415
2020,4,Vavuniya,486.9711070188791,880.3248945184947,132.49727258026346,1.1249032572136106,2.359270717309566,0.3259432905474481,3.8101172650706245
2020,5,Vavuniya,709.4380239984058,1282.4907774653532,193.02706441857973,1.6388018354363174,3.4370752836071463,0.4748465784697062,5.5507236975131695
2020,6,Vavuniya,846.0985221854042,1529.539600110698,230.21026280191901,1.9544875862482838,4.0991661282966705,0.5663172464927209,6.619970961037676
2020,7,Vavuniya,756.3560291363384,1367.3070783274648,205.79272469304414,1.7471824273049419,3.664382969917605,0.5062501027448887,5.9178154999674355
2020,8,Vavuniya,661.2604750983808,1195.3975289290906,179.9187018548679,1.5275116974772596,3.203665377529963,0.44260000656297505,5.173777081570197
2020,9,Vavuniya,645.5161780722289,1166.9356830022075,175.6349232392758,1.4911423713468486,3.127387630445916,0.4320619111686185,5.050591912961383
2020,10,Vavuniya,637.6440295591528,1152.704760038766,173.49303393147974,1.4729577082816432,3.0892487569038924,0.4267928634714402,4.988999328656976
2020,11,Vavuniya,614.0275840199251,1110.0119911484414,167.06736600809165,1.418403719086027,2.974832136277823,0.4109857203799055,4.804221575743756
2020,12,Vavuniya,598.2832869937732,1081.5501452215583,162.78358739249956,1.382034392955616,2.898554389193776,0.4004476249855489,4.6810364071349415
2020,1,Killinochchi,9.819443924923755,15.912807142783603,5.8259389172052485,0.02268291546657387,0.042646323142660064,0.014331809736324908,0.07966104834555884
2020,2,Killinochchi,8.856753344048874,14.352728011138147,5.254768435126301,0.020459100224752894,0.03846531106985024,0.012926730350410696,0.07185114164501383
2020,3,Killinochchi,36.1971658408954,58.65897534986896,21.47601012616836,0.08361545309246837,0.15720605393764883,0.05283098491037416,0.29365249194049137
2020,4,Killinochchi,297.76019666459973,482.53247541793803,176.66303010701796,0.6878260542952253,1.293187034120074,0.4345910540632641,2.4156041424785637
2020,5,Killinochchi,433.78837574221996,702.9716567194403,257.369419224773,1.002051147964528,1.8839640400081001,0.6331287712929415,3.5191439592655698
2020,6,Killinochchi,517.3499181621592,838.3865253462652,306.9470170692254,1.1950783109545875,2.246875887927991,0.7550896619902944,4.197043860872873
2020,7,Killinochchi,462.47655505229125,749.4620148424747,274.39029959072553,1.0683208421707926,2.0085581997778323,0.6750001369931847,3.75187917894181
2020,8,Killinochchi,404.3300439674486,655.2332352910894,239.8916024731572,0.9340024015648062,1.7560250705801197,0.5901333420839666,3.2801608142288927
2020,9,Killinochchi,394.70313815869986,639.6324439746348,234.17989765236774,0.9117642491465965,1.7142149498520216,0.5760825482248246,3.2020617472234427
2020,10,Killinochchi,389.88968525432546,631.8320483164076,231.324045241973,0.9006451729374917,1.6933098894879726,0.5690571512952536,3.1630122137207177
2020,11,Killinochchi,375.44932654120237,608.430861341726,222.75648801078887,0.8672879443101773,1.6305947083958257,0.5479809605065405,3.0458636132125436
2020,12,Killinochchi,365.82242073245357,592.8300700252714,217.0447831899994,0.8450497918919676,1.5887845876677276,0.5339301666473985,2.967764546207094
2020,1,Kurunegala,179.17777639375535,167.97418225741123,12.44474613476543,0.4139006634695748,0.45017080844986207,0.03061407549152296,0.89468554741096
2020,2,Kurunegala,161.61132772770083,151.50612517335125,11.224672984298225,0.3733221670509889,0.4060364154645813,0.027612695541373636,0.8069712780569439
2020,3,Kurunegala,660.4984698436471,619.198946360653,45.87475045756667,1.5257514653388247,1.65945317624655,0.11285188612561402,3.298056527710989
2020,4,Kurunegala,5433.302572410639,5093.570056099734,377.36862543950457,12.550928942268577,13.650767750347287,0.9283268185811814,27.130023511197045
2020,5,Kurunegala,7915.441768924133,7420.506522077401,549.7649616005198,18.284670486214743,19.886957479167435,1.3524218055372788,39.52404977091946
2020,6,Kurunegala,9440.209513137655,8849.9338769738,655.6673110610725,21.806883975347983,23.717822790289784,1.6129415852102382,47.137648350848
2020,7,Kurunegala,8438.921939172555,7911.254623182386,586.1231414844423,19.4939096794886,21.202162390128795,1.441862928051728,42.13793499766912
2020,8,Kurunegala,7377.908439742865,6916.583975305167,512.4307231962234,17.04296849580602,18.536445053817847,1.2605795790627097,36.83999312868657
2020,9,Kurunegala,7202.24395308232,6751.903404464567,500.2299916915514,16.63718353162016,18.09510112396504,1.2305657795612166,35.962850435146414
2020,10,Kurunegala,7114.411709752048,6669.563119044267,494.12962593921543,16.434291049527232,17.874429159038637,1.21555887981047,35.52427908837634
2020,11,Kurunegala,6850.914979761234,6422.5422627833705,475.82852868220755,15.825613603248447,17.212413264259432,1.1705381805582307,34.20856504806611
2020,12,Kurunegala,6675.250493100689,6257.86169194277,463.62779717753557,15.41982863906259,16.771069334406626,1.1405243810567376,33.331422354525955
2020,1,Puttalam,74.01905903592252,88.75413837123953,35.40842668332516,0.17098402637298105,0.23786109083492196,0.08710472964097987,0.4959498468488828
2020,2,Puttalam,66.7622885422046,80.05275225641209,31.93701230260699,0.15422088653249266,0.21454137604718443,0.07856505026441318,0.4473273128440902
2020,3,Puttalam,272.8545705637928,327.1721179175104,130.5251807150025,0.6302940580023614,0.8768212760189278,0.3210919445589061,1.828207278580195
2020,4,Puttalam,2244.5191137069446,2691.3387253161163,1073.7084679561244,5.184839152663042,7.212787783847191,2.641322831172066,15.038949767682297
2020,5,Puttalam,3269.900784469283,3920.8445833412284,1564.2193199515993,7.553470812124044,10.507863483354493,3.847979527080934,21.90931382255947
2020,6,Puttalam,3899.788463323995,4676.124898108245,1865.5380881979345,9.008511350278429,12.532014726930099,4.5892236969669185,26.129749774175444
2020,7,Puttalam,3486.1525451820758,4180.145889563085,1667.6674684970003,8.053012379370596,11.202790984029066,4.10246197250262,23.35826533590228
2020,8,Puttalam,3047.843607361515,3654.582168227509,1457.9940399016236,7.0405187330051,9.794280210849724,3.5866653381579936,20.421464282012817
2020,9,Puttalam,2975.275902424336,3567.568307079235,1423.2798960944422,6.872887334600216,9.56108306297235,3.5012685443923273,19.93523894196489
2020,10,Puttalam,2938.9920499557466,3524.061376505098,1405.9228241908513,6.789071635397775,9.444484489033663,3.458570147509494,19.69212627194093
2020,11,Puttalam,2830.1404925499787,3393.540584782688,1353.8516084800794,6.537624537790451,9.094688767217603,3.3304749568609946,18.962788261869047
2020,12,Puttalam,2757.5727876128,3306.5267236344134,1319.1374646728977,6.369993139385568,8.861491619340228,3.2450781630953283,18.476562921821124
2020,1,Ratnapura,72.31415022682796,91.1960556669696,4.905259451014781,0.1670456870239726,0.24440542918747857,0.012066938249496359,0.42351805446094754
2020,2,Ratnapura,65.2245276555703,82.25526589569805,4.424351661699605,0.1506686588843674,0.22044411260047078,0.010883905087781025,0.38199667657261915
2020,3,Ratnapura,266.56980867928735,336.17369539980945,18.08213287825056,0.6157762580491538,0.9009455036714894,0.044482046880496375,1.5612038086011395
2020,4,Ratnapura,2192.820261289989,2765.386276254284,148.7447792351835,5.065414803579874,7.4112352203614815,0.36591215691855133,12.842562180859908
2020,5,Ratnapura,3194.5839306086937,4028.719870934951,216.69704986541768,7.3794888797060825,10.79696925410567,0.5330747426689273,18.70953287648068
2020,6,Ratnapura,3809.9631697938557,4804.780423081318,258.43984597797476,8.801014922223807,12.876811533857934,0.6357620211058177,22.313588477187558
2020,7,Ratnapura,3405.8546832321713,4295.155406118842,231.02810198700985,7.867524318266316,11.511016488398498,0.568329130888044,19.946869937552858
2020,8,Ratnapura,2977.6414799282093,3755.1317039340415,201.9812715123733,6.878351818634164,10.063752966543232,0.49687392792043816,17.438978713097832
2020,9,Ratnapura,2906.745254215633,3665.723806221326,197.17219361922153,6.714581537238113,9.824139800673155,0.48504359630328486,17.02376493421455
2020,10,Ratnapura,2871.2971413593446,3621.0198573649686,194.76765467264568,6.632696396540086,9.704333217738117,0.4791284304947082,16.81615804477291
2020,11,Ratnapura,2764.9528027904807,3486.908010795896,187.55403783291808,6.387040974446011,9.344913468933003,0.4613829330689784,16.193337376447992
2020,12,Ratnapura,2694.056577077904,3397.500113083181,182.74495993976635,6.223270693049959,9.105300303062926,0.4495526014518251,15.77812359756471
2020,1,Kegalle,54.80082775068747,56.79687289233731,3.7808230537821617,0.12658991210408804,0.152215619351464,0.009300824712304118,0.2881063561678562
2020,2,Kegalle,49.42819757905142,51.22855202053952,3.410154126940772,0.1141791364076088,0.13729251941504592,0.008388979152274299,0.259860634974929
2020,3,Kegalle,202.01089445351454,209.36886477959632,13.9371516492362,0.46664516618761864,0.5611085576093182,0.034285393057121055,1.062039116854058
2020,4,Kegalle,1661.7545120870227,1722.2816456470518,114.64789907204141,3.8386529229210224,4.615714810334099,0.2820338317172219,8.736401564972343
2020,5,Kegalle,2420.907155339193,2509.0853848320776,167.0234184347296,5.592295528833536,6.7243488313499675,0.4108776093494348,12.727521969532939
2020,6,Kegalle,2887.251454237199,2992.4156365041235,199.19748128456203,6.669550859287931,8.01967390583105,0.49002580396002265,15.179250569079004
2020,7,Kegalle,2581.0115344539463,2675.021346811651,178.06935245460295,5.962136644588616,7.169057209455224,0.43805060703832327,13.569244461082164
2020,8,Kegalle,2256.50467208713,2338.6947661550653,155.68094927338308,5.212525792521271,6.2677019732955745,0.3829751352125224,11.863202901029368
2020,9,Kegalle,2202.77837037077,2283.0115574370875,151.97426000496918,5.088418035556479,6.1184709739313945,0.37385667961222424,11.580745689100098
2020,10,Kegalle,2175.91521951259,2255.1699530780984,150.12091537076225,5.026364157074083,6.0438554742493045,0.36929745181207513,11.439517083135462
2020,11,Kegalle,2095.32576693805,2171.6451400011324,144.56088146814145,4.840202521626896,5.820008975203034,0.355619768411628,11.015831265241559
2020,12,Kegalle,2041.5994652216896,2115.9619312831546,140.85419219972758,4.716094764662103,5.670777975838854,0.34650131281132984,10.733374053312287
2020,1,Galle,89.94581516697909,98.04217510297741,12.82159354965248,0.2077748330357217,0.2627530292759795,0.0315411201321451,0.5020689824438462
2020,2,Galle,81.12759799374581,88.43019715170507,11.56457457419635,0.18740475136555282,0.23699292836656963,0.02844885345252302,0.45284653318464546
2020,3,Galle,331.5649657135699,361.4103709678382,47.26391347715031,0.7659150707983464,0.9685797941938065,0.11626922715378975,1.8507640921459427
2020,4,Galle,2727.474571681042,2972.98478032852,388.7959691085796,6.300466260583207,7.967599211280435,0.9564380840071056,15.224503555870749
2020,5,Galle,3973.4886582588992,4331.157264843296,566.4127503405301,9.178758800578057,11.607501469780033,1.393375365837704,22.179635636195794
2020,6,Galle,4738.909908895543,5165.4769510137285,675.5219974101216,10.946881889548704,13.843478228716794,1.6617841136288989,26.452144231894398
2020,7,Galle,4236.271530021249,4617.59420779121,603.8719158091226,9.785787234349087,12.375152476880443,1.4855249128904413,23.64646462411997
2020,8,Galle,3703.6512127579613,4037.0307395343625,527.9479696915726,8.555434301470891,10.819242381952092,1.2987520054412685,20.673428688864252
2020,9,Galle,3615.469041025629,3940.9109600216393,515.3777799370113,8.351733484769202,10.561641372857995,1.2678293386450477,20.181204196272247
2020,10,Galle,3571.3779551594625,3892.851070265278,509.0926850597306,8.249883076418358,10.432840868310945,1.2523680052469373,19.935091949976243
2020,11,Galle,3439.1046975609647,3748.6714009961943,490.2374004278889,7.9443318513658285,10.046439354669802,1.2059840050526065,19.196755211088238
2020,12,Galle,3350.922525828632,3652.5516214834715,477.66721067332765,7.7406310346641405,9.788838345575705,1.175061338256386,18.70453071849623
2020,1,Matara,59.50173859385393,84.81092131370407,11.229270866323068,0.13744901615180258,0.22729326912072692,0.027624006331154742,0.39236629160368425
2020,2,Matara,53.668234810142735,76.49612510647815,10.128361957860017,0.12397362241142973,0.20500961528536146,0.02491577041633564,0.3538990081131268
2020,3,Matara,219.33974226753992,312.63633739169336,41.39417495821051,0.5066748046380173,0.8378653842097383,0.10182967039719786,1.4463698592449532
2020,4,Matara,1804.3027203018646,2571.766466894967,340.51112538762004,4.167939283897307,6.892334131278513,0.8376573684535452,11.897930783629365
2020,5,Matara,2628.5768049402527,3746.6471709759853,496.0695541534484,6.072012419411984,10.041014418215642,1.220331103217483,17.333357940845108
2020,6,Matara,3134.924933366381,4468.371481763191,591.6284474080405,7.241676596076341,11.975235571125353,1.4554059806237798,20.67231814782547
2020,7,Matara,2802.415217694845,3994.428097951316,528.876639625647,6.473579152875093,10.705067302509528,1.3010365334790919,18.47968298886371
2020,8,Matara,2450.0715891586906,3492.2144070348722,462.3817415544791,5.659665370956575,9.35913461085346,1.1374590842240186,16.156259066034053
2020,9,Matara,2391.7365513215786,3409.0664449626133,451.3726524698486,5.524911433552847,9.136298072499805,1.1103767250758276,15.77158623112848
2020,10,Matara,2362.569032403023,3367.492463926484,445.8681079275334,5.457534464850983,9.024879803322978,1.096835545501732,15.579249813675691
2020,11,Matara,2275.0664756473557,3242.7705208180964,429.3544743005878,5.2554035587453924,8.690624995792499,1.056212006779446,15.002240561317336
2020,12,Matara,2216.731437810244,3159.6225587458375,418.3453852159574,5.120649621341665,8.467788457438845,1.029129647631255,14.617567726411764
2020,1,Hambantota,51.01546854703773,72.5563829662053,10.784024239230956,0.11784573234365715,0.19445110634943022,0.026528699628508155,0.33882553832159557
2020,2,Hambantota,46.01395202281832,65.44301208716554,9.726766960874976,0.10629222917271033,0.17538727239360366,0.023927846723752443,0.3056073482900664
2020,3,Hambantota,188.05702131064885,267.462745051894,39.75287366618469,0.43441171922759886,0.7168001567390759,0.09779206921881435,1.249003945185489
2020,4,Hambantota,1546.9690609410557,2200.16561288699,327.00967619550335,3.5734985307738385,5.896443842537133,0.8044438034409384,10.27438617675191
2020,5,Hambantota,2253.6833458132546,3205.2849180953044,476.4001296272027,5.206008528828619,8.590163580495416,1.1719443188829188,14.968116428206955
2020,6,Hambantota,2687.8149801154964,3822.7255103959524,568.1700613885013,6.208852604066797,10.244904367861153,1.3976983510157133,17.851455322943664
2020,7,Hambantota,2402.728538234992,3417.2633702906883,507.90639652221074,5.550302923322832,9.158265832379044,1.2494497354446388,15.958018491146516
