date,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
11/10/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7919907,0.79557186,99.57648
21/10/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7992222,0.8024191,99.62496
1/11/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80562407,0.8085457,99.65969
11/11/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8103703,0.8131937,99.672905
21/11/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8137852,0.81663364,99.67131
1/12/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8160731,0.8188326,99.68239
11/12/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8170583,0.81972957,99.69287
21/12/2006,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8164176,0.81906,99.69594
1/01/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8139296,0.8162558,99.73147
11/01/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8103824,0.8122269,99.78607
21/01/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8060843,0.8078216,99.79748
1/02/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8005083,0.803384,99.66304
11/02/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7949713,0.79975855,99.43663
21/02/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7908583,0.7973413,99.23491
1/03/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7883472,0.79609865,99.08387
11/03/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7876352,0.7961607,98.99244
21/03/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78949255,0.79788744,99.0099
1/04/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7935916,0.80094165,99.13625
11/04/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7984676,0.8043534,99.31108
21/04/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8023463,0.80727524,99.42505
1/05/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8042296,0.8091181,99.43099
11/05/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80460554,0.8099684,99.37639
21/05/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80386204,0.80995107,99.29194
1/06/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80195093,0.8089686,99.183014
11/06/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7991111,0.8070342,99.07552
21/06/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79566664,0.8041847,99.002785
1/07/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7919833,0.7995803,99.10581
11/07/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78834254,0.79468125,99.24958
21/07/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78480834,0.7902087,99.35726
1/08/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78233147,0.78617567,99.54026
11/08/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7817935,0.7831685,99.83497
21/08/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78352404,0.7811858,100.28131
1/09/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7874268,0.7805403,100.82916
11/09/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79267496,0.78154105,101.33896
21/09/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7987583,0.7844485,101.71488
1/10/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80495924,0.78933156,101.861916
11/10/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81017125,0.79557186,101.72657
21/10/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81359535,0.8024191,101.31111
1/11/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8146879,0.8085457,100.71542
11/11/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81475556,0.8131937,100.18094
21/11/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81483334,0.81663364,99.79227
1/12/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81518424,0.8188326,99.580086
11/12/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8157213,0.81972957,99.53913
21/12/2007,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81575555,0.81906,99.61977
1/01/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81447405,0.8162558,99.794304
11/01/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8120472,0.8122269,99.979164
21/01/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80854625,0.8078216,100.08448
1/02/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8049222,0.803384,100.18026
11/02/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8024722,0.79975855,100.31935
21/02/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8014416,0.7973413,100.48391
1/03/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80159813,0.79609865,100.64999
11/03/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80215925,0.7961607,100.708916
21/03/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80227774,0.79788744,100.517784
1/04/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80174625,0.80094165,100.09457
11/04/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80033517,0.8043534,99.52967
21/04/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7981379,0.80727524,98.93414
1/05/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7958463,0.8091181,98.45517
11/05/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7942065,0.8099684,98.16714
21/05/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7932537,0.80995107,98.058334
1/06/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79235923,0.8089686,98.06636
11/06/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79069257,0.8070342,98.09324
21/06/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7879,0.8041847,98.093544
1/07/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78398335,0.7995803,98.16416
11/07/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77922314,0.79468125,98.169945
21/07/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7736333,0.7902087,98.027245
1/08/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.76806664,0.78617567,97.834305
11/08/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.76337314,0.7831685,97.624084
21/08/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7596231,0.7811858,97.40579
1/09/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7573259,0.7805403,97.2049
11/09/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7570296,0.78154105,97.05229
21/09/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7595787,0.7844485,97.01961
1/10/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.76559997,0.78933156,97.172554
11/10/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77447313,0.79557186,97.50479
21/10/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7850435,0.8024191,97.96162
1/11/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7952472,0.8085457,98.45105
11/11/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8035148,0.8131937,98.87871
21/11/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8094925,0.81663364,99.175995
1/12/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8124194,0.8188326,99.26186
11/12/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8121657,0.81972957,99.13032
21/12/2008,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80864906,0.81906,98.80203
1/01/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8016018,0.8162558,98.30835
11/01/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7936574,0.8122269,97.84633
21/01/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7862509,0.8078216,97.48542
1/02/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7800972,0.803384,97.271255
11/02/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77622867,0.79975855,97.230995
21/02/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7749352,0.7973413,97.35571
1/03/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77611387,0.79609865,97.63801
11/03/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78013146,0.7961607,98.105644
21/03/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7859138,0.79788744,98.58783
1/04/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79157495,0.80094165,98.89927
11/04/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79583335,0.8043534,99.002754
21/04/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7991129,0.80727524,99.047874
1/05/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80177593,0.8091181,99.145386
11/05/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80411476,0.8099684,99.31932
21/05/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8063407,0.80995107,99.58017
1/06/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8075916,0.8089686,99.83969
11/06/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80724347,0.8070342,100.02443
21/06/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8049203,0.8041847,100.08612
1/07/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.800475,0.7995803,100.10531
11/07/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79578054,0.79468125,100.13014
21/07/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7920935,0.7902087,100.22433
1/08/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78964996,0.78617567,100.415504
11/08/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78843975,0.7831685,100.63268
21/08/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7874324,0.7811858,100.75153
1/09/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78602034,0.7805403,100.65981
11/09/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78532684,0.78154105,100.455284
21/09/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7859176,0.7844485,100.17605
1/10/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7881824,0.78933156,99.86308
11/10/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7920916,0.79557186,99.58841
21/10/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79705834,0.8024191,99.37111
1/11/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80248517,0.8085457,99.29409
11/11/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80774814,0.8131937,99.36913
21/11/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8131018,0.81663364,99.59247
1/12/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81753707,0.8188326,99.85089
11/12/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.82080644,0.81972957,100.12381
21/12/2009,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.82247585,0.81906,100.39304
1/01/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8216564,0.8162558,100.62344
11/01/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8181935,0.8122269,100.692
21/01/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81311387,0.8078216,100.61694
1/02/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80698144,0.803384,100.42155
11/02/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8003268,0.79975855,100.06688
21/02/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79405,0.7973413,99.61157
1/03/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78892964,0.79609865,99.15271
11/03/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.786162,0.7961607,98.81836
21/03/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7876824,0.79788744,98.79641
1/04/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79326665,0.80094165,99.09805
11/04/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80081207,0.8043534,99.585495
21/04/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80817497,0.80727524,100.104965
1/05/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8132185,0.8091181,100.47728
11/05/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8157176,0.8099684,100.668526
21/05/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81633145,0.80995107,100.74194
1/06/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81627774,0.8089686,100.850914
11/06/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81634164,0.8070342,101.086006
21/06/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8160806,0.8041847,101.39266
1/07/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8149565,0.7995803,101.80986
11/07/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8123222,0.79468125,102.088486
21/07/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8079926,0.7902087,102.11661
1/08/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8028861,0.78617567,101.998436
11/08/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79819536,0.7831685,101.803566
21/08/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7938768,0.7811858,101.526855
1/09/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7904435,0.7805403,101.19238
11/09/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7887935,0.78154105,100.872185
21/09/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.789012,0.7844485,100.5469
1/10/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7906379,0.78933156,100.155624
11/10/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7927638,0.79557186,99.667915
21/10/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7958537,0.8024191,99.22979
1/11/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7999703,0.8085457,99.001175
11/11/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80438423,0.8131937,98.97943
21/11/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80853516,0.81663364,99.06552
1/12/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8121407,0.8188326,99.22978
11/12/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8147157,0.81972957,99.423515
21/12/2010,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81574166,0.81906,99.61816
1/01/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8150843,0.8162558,99.86475
11/01/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81318426,0.8122269,100.11103
21/01/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8103129,0.8078216,100.29042
1/02/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80671203,0.803384,100.38999
11/02/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8032926,0.79975855,100.415886
21/02/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80092406,0.7973413,100.42282
1/03/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7993611,0.79609865,100.3856
11/03/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79856384,0.7961607,100.284004
21/03/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79826206,0.79788744,100.04418
1/04/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7987111,0.80094165,99.737885
11/04/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80011207,0.8043534,99.50356
21/04/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80194813,0.80727524,99.37861
1/05/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8037537,0.8091181,99.37559
11/05/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8051787,0.8099684,99.44303
21/05/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8055537,0.80995107,99.488655
1/06/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8041296,0.8089686,99.43665
11/06/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8012407,0.8070342,99.32401
21/06/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79755926,0.8041847,99.22436
1/07/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7941907,0.7995803,99.36562
11/07/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7913222,0.79468125,99.60233
21/07/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7888481,0.7902087,99.83807
1/08/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7872046,0.78617567,100.12306
11/08/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7859916,0.7831685,100.33883
21/08/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7844685,0.7811858,100.39494
1/09/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78219813,0.7805403,100.1996
11/09/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7798648,0.78154105,99.79842
21/09/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77901757,0.7844485,99.34916
1/10/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7809148,0.78933156,98.9972
11/10/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78607965,0.79557186,98.877426
21/10/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79409814,0.8024191,99.023834
1/11/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80205274,0.8085457,99.24372
11/11/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80803704,0.8131937,99.4026
21/11/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8123407,0.81663364,99.50464
1/12/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81485,0.8188326,99.54161
11/12/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8154444,0.81972957,99.5073
21/12/2011,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8139805,0.81906,99.41552
1/01/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8098861,0.8162558,99.26468
11/01/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8043278,0.8122269,99.08386
21/01/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7987194,0.8078216,98.93893
1/02/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79403424,0.803384,98.904396
11/02/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79107034,0.79975855,98.97756
21/02/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7892898,0.7973413,99.0498
1/03/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78837776,0.79609865,99.08747
11/03/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78873426,0.7961607,99.12233
21/03/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7904259,0.79788744,99.11999
1/04/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7923731,0.80094165,98.993065
11/04/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7930093,0.8043534,98.672195
21/04/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7923824,0.80727524,98.26278
1/05/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7907953,0.8091181,97.86725
11/05/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78891206,0.8099684,97.5515
21/05/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7876,0.80995107,97.400894
1/06/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78762126,0.8089686,97.51476
11/06/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78865,0.8070342,97.854904
21/06/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7891916,0.8041847,98.24475
1/07/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7879287,0.7995803,98.62855
11/07/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78515464,0.79468125,98.87217
21/07/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7815166,0.7902087,98.965485
1/08/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7785629,0.78617567,99.08957
11/08/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7772111,0.7831685,99.28497
21/08/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7771398,0.7811858,99.51323
1/09/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.77770275,0.7805403,99.65834
11/09/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7788546,0.78154105,99.67695
21/09/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7815944,0.7844485,99.65797
1/10/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78658056,0.78933156,99.672226
11/10/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79375833,0.79557186,99.78553
21/10/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8024361,0.8024191,100.00199
1/11/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80993146,0.8085457,100.16141
11/11/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8147324,0.8131937,100.17825
21/11/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8179361,0.81663364,100.15028
1/12/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8201157,0.8188326,100.147675
11/12/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8216704,0.81972957,100.223145
21/12/2012,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8224944,0.81906,100.39518
1/01/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.82181114,0.8162558,100.6413
11/01/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8196083,0.8122269,100.85608
21/01/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81643426,0.8078216,101.00401
1/02/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81290835,0.803384,101.11607
11/02/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8099509,0.79975855,101.19945
21/02/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80777407,0.7973413,101.23123
1/03/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80618054,0.79609865,101.19158
11/03/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80525,0.7961607,101.07417
21/03/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80511016,0.79788744,100.851845
1/04/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.805475,0.80094165,100.532745
11/04/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8063648,0.8043534,100.235435
21/04/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80738425,0.80727524,100.01272
1/05/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80772495,0.8091181,99.83784
11/05/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80779815,0.8099684,99.74763
21/05/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8081074,0.80995107,99.78561
1/06/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8079518,0.8089686,99.88162
11/06/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8077935,0.8070342,100.08861
21/06/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8076435,0.8041847,100.40493
1/07/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80731755,0.7995803,100.91072
11/07/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8062555,0.79468125,101.37026
21/07/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8040972,0.7902087,101.65299
1/08/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.80096847,0.78617567,101.76911
11/08/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79770464,0.7831685,101.744675
21/08/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7952944,0.7811858,101.69741
1/09/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7945824,0.7805403,101.69072
11/09/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79551756,0.78154105,101.6808
21/09/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7975944,0.7844485,101.5754
1/10/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8007722,0.78933156,101.36306
11/10/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8049166,0.79557186,101.10514
21/10/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8096241,0.8024191,100.84523
1/11/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81311476,0.8085457,100.532196
11/11/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8152111,0.8131937,100.23371
21/11/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8165416,0.81663364,99.98937
1/12/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8170629,0.8188326,99.79631
11/12/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8167833,0.81972957,99.661255
21/12/2013,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8158537,0.81906,99.63105
1/01/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.81332964,0.8162558,99.6622
11/01/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8093315,0.8122269,99.664185
21/01/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8048787,0.8078216,99.65694
1/02/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.8002037,0.803384,99.627335
11/02/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79560465,0.79975855,99.51116
21/02/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.79150647,0.7973413,99.31139
1/03/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7879287,0.79609865,99.0344
11/03/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.7857009,0.7961607,98.763855
21/03/2014,Ratnapura,Sabaragamuwa,2,25845,LK91,108,0.78648424,0.79788744,98.655106
