latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district,,
6.4043,81.0645,332.8,1.8,1.3,12/08/2008,748,Aqua,MODIS,41,6.03,289.6,48.4,D,0,Hambantota,,
6.4159,81.0628,344.3,1.8,1.3,12/08/2008,748,Aqua,MODIS,87,6.03,287.7,90.3,D,0,Hambantota,,
6.4462,81.106,336.1,1.7,1.3,12/08/2008,748,Aqua,MODIS,87,6.03,286.9,64.2,D,0,Hambantota,,
6.4289,81.0862,322.2,1.8,1.3,12/08/2008,748,Aqua,MODIS,45,6.03,282.1,22.5,D,0,Hambantota,,
6.4264,81.0705,327,1.8,1.3,12/08/2008,748,Aqua,MODIS,80,6.03,281.6,34.8,D,0,Hambantota,,
6.443,81.1,331.2,1.7,1.3,12/08/2008,748,Aqua,MODIS,84,6.03,285.4,49.3,D,0,Hambantota,,
6.5127,81.1682,320.2,1.7,1.3,12/08/2008,748,Aqua,MODIS,72,6.03,287.7,25.9,D,0,Hambantota,,
6.496,81.0598,311.8,1.8,1.3,12/08/2008,748,Aqua,MODIS,38,6.03,277.5,14.4,D,0,Hambantota,,
7.6652,81.411,322.5,1.6,1.2,12/08/2008,748,Aqua,MODIS,50,6.03,293.7,20.1,D,0,Batticaloa,,
6.4299,81.0766,337.8,1.8,1.3,12/08/2008,748,Aqua,MODIS,88,6.03,280.6,65,D,0,Hambantota,,
6.2926,81.0872,327.9,1.8,1.3,12/08/2008,748,Aqua,MODIS,81,6.03,292.3,45.5,D,0,Hambantota,,
6.3091,81.1168,332.7,1.8,1.3,12/08/2008,748,Aqua,MODIS,76,6.03,283.8,55.7,D,0,Hambantota,,
6.3509,81.1581,334.3,1.7,1.3,12/08/2008,748,Aqua,MODIS,82,6.03,289,61.9,D,0,Hambantota,,
6.3319,81.0328,334,1.8,1.3,12/08/2008,748,Aqua,MODIS,86,6.03,287.2,63.5,D,0,Hambantota,,
6.3271,81.0281,327.5,1.8,1.3,12/08/2008,748,Aqua,MODIS,73,6.03,286.8,43,D,0,Hambantota,,
7.6451,81.2742,304.2,1.2,1.1,12/08/2008,2005,Aqua,MODIS,29,6.03,288.7,6,N,0,Polonnaruwa,,
7.4788,81.4579,305.7,1.1,1.1,12/08/2008,2005,Aqua,MODIS,65,6.03,292.8,5.9,N,0,Ampara,,
7.6563,81.2649,305.8,1.2,1.1,12/08/2008,2005,Aqua,MODIS,35,6.03,290.8,6.9,N,0,Polonnaruwa,,
8.5754,79.9316,318,1.4,1.2,13/08/2008,529,Terra,MODIS,0,6.03,297.1,12.2,D,0,Mannar,,
8.4064,80.3541,319.8,1.8,1.3,13/08/2008,831,Aqua,MODIS,35,6.03,288.6,19,D,0,Anuradhapura,,
8.4399,80.333,329.5,1.8,1.3,13/08/2008,831,Aqua,MODIS,82,6.03,293.1,43.2,D,0,Anuradhapura,,
8.5495,80.767,329.5,2,1.4,13/08/2008,831,Aqua,MODIS,63,6.03,289.5,51,D,0,Vavuniya,,
8.5476,80.7729,341.4,2,1.4,13/08/2008,831,Aqua,MODIS,85,6.03,288.7,95.9,D,0,Vavuniya,,
6.6898,81.5272,326.9,2.1,1.4,13/08/2008,831,Aqua,MODIS,59,6.03,297.8,33.1,D,0,Monaragala,,
7.3412,81.3187,321.3,2.1,1.4,13/08/2008,831,Aqua,MODIS,45,6.03,297.8,21.5,D,0,Ampara,,
7.3433,81.3317,323.7,2.1,1.4,13/08/2008,831,Aqua,MODIS,75,6.03,297.8,32.4,D,0,Ampara,,
8.4238,80.6107,315.9,3.1,1.7,14/08/2008,736,Aqua,MODIS,49,6.03,289.7,36.8,D,0,Anuradhapura,,
7.3594,81.7514,323.1,2.6,1.6,14/08/2008,736,Aqua,MODIS,41,6.03,295,39.5,D,0,Ampara,,
8.4195,80.5904,324.9,3.1,1.7,14/08/2008,736,Aqua,MODIS,69,6.03,291.7,80.1,D,0,Anuradhapura,,
8.4191,80.5833,321.4,3.1,1.7,14/08/2008,736,Aqua,MODIS,56,6.03,292.1,63.7,D,0,Anuradhapura,,
6.4132,80.6584,310,1,1,14/08/2008,1700,Terra,MODIS,79,6.03,289.6,9.5,N,0,Ratnapura,,
6.9796,81.6155,330.9,1.2,1.1,15/08/2008,517,Terra,MODIS,66,6.03,298,22.5,D,0,Monaragala,,
7.305,81.8312,330.8,1.2,1.1,15/08/2008,517,Terra,MODIS,41,6.03,301.9,18,D,0,Ampara,,
6.228,81.1392,327.6,1.2,1.1,15/08/2008,818,Aqua,MODIS,60,6.03,302.6,16,D,0,Hambantota,,
6.2264,81.1285,333.9,1.2,1.1,15/08/2008,818,Aqua,MODIS,86,6.03,302.5,26.5,D,0,Hambantota,,
6.2303,81.1322,331.6,1.2,1.1,15/08/2008,818,Aqua,MODIS,0,6.03,302.6,23.6,D,0,Hambantota,,
6.2289,81.1215,325.7,1.2,1.1,15/08/2008,818,Aqua,MODIS,50,6.03,301.7,13.3,D,0,Hambantota,,
6.2255,81.0247,336.7,1.2,1.1,15/08/2008,818,Aqua,MODIS,86,6.03,299.8,32.9,D,0,Hambantota,,
6.2241,81.0142,329.4,1.2,1.1,15/08/2008,818,Aqua,MODIS,62,6.03,300.5,20.5,D,0,Hambantota,,
6.2352,81.0234,329.3,1.2,1.1,15/08/2008,818,Aqua,MODIS,80,6.03,298.8,18.9,D,0,Hambantota,,
6.2338,81.0128,326.6,1.2,1.1,15/08/2008,818,Aqua,MODIS,70,6.03,296.8,14.7,D,0,Hambantota,,
6.2893,81.3447,325.8,1.2,1.1,15/08/2008,818,Aqua,MODIS,50,6.03,300.4,11.3,D,0,Hambantota,,
6.2536,81.0854,323.8,1.2,1.1,15/08/2008,818,Aqua,MODIS,61,6.03,299.3,9.2,D,0,Hambantota,,
6.2633,81.084,326.4,1.2,1.1,15/08/2008,818,Aqua,MODIS,71,6.03,300.8,12.4,D,0,Hambantota,,
6.3696,81.3388,321.7,1.2,1.1,15/08/2008,818,Aqua,MODIS,67,6.03,299.8,9.7,D,0,Hambantota,,
6.3423,81.0672,345.3,1.2,1.1,15/08/2008,818,Aqua,MODIS,92,6.03,300.9,50.3,D,0,Hambantota,,
6.3848,81.3031,342.3,1.2,1.1,15/08/2008,818,Aqua,MODIS,90,6.03,300.8,45.7,D,0,Hambantota,,
6.405,81.0909,342.5,1.2,1.1,15/08/2008,818,Aqua,MODIS,85,6.03,301,41.5,D,0,Hambantota,,
6.4035,81.0802,333.2,1.2,1.1,15/08/2008,818,Aqua,MODIS,83,6.03,301.9,22.9,D,0,Hambantota,,
6.4075,81.0837,333.8,1.2,1.1,15/08/2008,818,Aqua,MODIS,73,6.03,301.5,23.4,D,0,Hambantota,,
6.4143,81.0609,329.4,1.2,1.1,15/08/2008,818,Aqua,MODIS,79,6.03,301,17,D,0,Hambantota,,
6.543,81.1906,347.4,1.2,1.1,15/08/2008,818,Aqua,MODIS,93,6.03,304.5,51.9,D,0,Monaragala,,
6.5415,81.1797,328.1,1.2,1.1,15/08/2008,818,Aqua,MODIS,78,6.03,302.8,12.2,D,0,Monaragala,,
7.68,80.8402,324,1.2,1.1,15/08/2008,819,Aqua,MODIS,58,6.03,302.3,13.7,D,0,Matale,,
8.1767,80.6856,322.1,1.2,1.1,15/08/2008,819,Aqua,MODIS,53,6.03,296.7,11.7,D,0,Anuradhapura,,
8.154,80.4532,392.1,1.2,1.1,15/08/2008,819,Aqua,MODIS,94,6.03,298.9,243.6,D,0,Anuradhapura,,
8.1592,80.4563,342.4,1.2,1.1,15/08/2008,819,Aqua,MODIS,79,6.03,295.4,46.8,D,0,Anuradhapura,,
8.3687,80.2885,346.2,1.1,1.1,15/08/2008,819,Aqua,MODIS,81,6.03,296.4,50.3,D,0,Anuradhapura,,
8.3504,80.1564,325.3,1.1,1.1,15/08/2008,819,Aqua,MODIS,46,6.03,292.5,20.2,D,0,Anuradhapura,,
8.3768,80.2769,331.9,1.1,1.1,15/08/2008,819,Aqua,MODIS,34,6.03,293,27,D,0,Anuradhapura,,
9.6525,80.0648,337.8,1.2,1.1,17/08/2008,504,Terra,MODIS,0,6.03,299.2,36.1,D,0,Jaffna,,
8.09,80.2273,319,1.1,1.1,17/08/2008,505,Terra,MODIS,59,6.03,296.5,8.1,D,0,Anuradhapura,,
7.2871,81.72,328.6,1,1,17/08/2008,505,Terra,MODIS,79,6.03,302.9,13.1,D,0,Ampara,,
7.1475,81.7946,330.1,1,1,17/08/2008,505,Terra,MODIS,63,6.03,302.4,12,D,0,Ampara,,
6.6203,81.2416,322.5,1,1,17/08/2008,505,Terra,MODIS,72,6.03,300.9,7.3,D,0,Monaragala,,
6.6025,81.1739,342.4,1,1,17/08/2008,505,Terra,MODIS,91,6.03,304.2,33.4,D,0,Monaragala,,
6.3747,81.2853,319.4,1,1,17/08/2008,806,Aqua,MODIS,62,6.03,283.9,11.6,D,0,Hambantota,,
6.6999,81.5671,361.5,1,1,17/08/2008,806,Aqua,MODIS,100,6.03,303.8,77.6,D,0,Monaragala,,
6.8397,81.7687,321,1,1,17/08/2008,806,Aqua,MODIS,68,6.03,298.5,7.6,D,0,Monaragala,,
7.3037,81.7995,327.2,1,1,17/08/2008,806,Aqua,MODIS,61,6.03,301.1,8.8,D,0,Ampara,,
7.3101,81.7801,326.3,1,1,17/08/2008,806,Aqua,MODIS,36,6.03,301.4,8.9,D,0,Ampara,,
7.3088,81.7711,328.5,1,1,17/08/2008,806,Aqua,MODIS,47,6.03,299.9,13.1,D,0,Ampara,,
7.3204,81.7878,332.7,1,1,17/08/2008,806,Aqua,MODIS,84,6.03,300.9,17,D,0,Ampara,,
7.3705,81.8107,326,1,1,17/08/2008,806,Aqua,MODIS,44,6.03,300.9,11.9,D,0,Ampara,,
7.2712,80.8633,320.9,1,1,17/08/2008,806,Aqua,MODIS,66,6.03,298.5,10.8,D,0,Kandy,,
7.4167,81.1112,319.9,1,1,17/08/2008,806,Aqua,MODIS,33,6.03,298.9,6.6,D,0,Badulla,,
7.8132,80.7278,318.3,1,1,17/08/2008,806,Aqua,MODIS,46,6.03,298.7,7.5,D,0,Polonnaruwa,,
7.8161,80.1803,319,1,1,17/08/2008,806,Aqua,MODIS,64,6.03,297.4,8.3,D,0,Kurunegala,,
7.8953,80.5987,318.1,1,1,17/08/2008,806,Aqua,MODIS,55,6.03,298.6,7,D,0,Polonnaruwa,,
7.969,80.7846,325.8,1,1,17/08/2008,807,Aqua,MODIS,74,6.03,300.1,13.2,D,0,Polonnaruwa,,
8.1478,81.0738,325.3,1,1,17/08/2008,807,Aqua,MODIS,56,6.03,299.8,10.3,D,0,Polonnaruwa,,
8.1073,80.5948,337.4,1,1,17/08/2008,807,Aqua,MODIS,87,6.03,296.4,30.4,D,0,Anuradhapura,,
8.1504,80.4492,356.8,1,1,17/08/2008,807,Aqua,MODIS,98,6.03,301.4,66.5,D,0,Anuradhapura,,
8.1491,80.4401,326.4,1,1,17/08/2008,807,Aqua,MODIS,60,6.03,301.2,12.4,D,0,Anuradhapura,,
8.1686,80.4501,362.9,1,1,17/08/2008,807,Aqua,MODIS,100,6.03,300.8,82.8,D,0,Anuradhapura,,
8.1672,80.441,369.2,1,1,17/08/2008,807,Aqua,MODIS,100,6.03,302.7,103.9,D,0,Anuradhapura,,
8.1815,80.4761,339,1,1,17/08/2008,807,Aqua,MODIS,88,6.03,300.2,29.8,D,0,Anuradhapura,,
8.2051,80.5746,323.6,1,1,17/08/2008,807,Aqua,MODIS,56,6.03,299.7,10.3,D,0,Anuradhapura,,
8.1892,80.4656,335.9,1,1,17/08/2008,807,Aqua,MODIS,83,6.03,299.5,23.7,D,0,Anuradhapura,,
8.1879,80.4565,396.2,1,1,17/08/2008,807,Aqua,MODIS,100,6.03,301.8,221.5,D,0,Anuradhapura,,
8.1866,80.4474,358.9,1,1,17/08/2008,807,Aqua,MODIS,99,6.03,300.6,70.7,D,0,Anuradhapura,,
8.2563,80.5484,327.5,1,1,17/08/2008,807,Aqua,MODIS,78,6.03,296.2,16.3,D,0,Anuradhapura,,
8.255,80.5394,325,1,1,17/08/2008,807,Aqua,MODIS,74,6.03,297.6,13.5,D,0,Anuradhapura,,
8.2653,80.5471,333.5,1,1,17/08/2008,807,Aqua,MODIS,84,6.03,293.9,24.1,D,0,Anuradhapura,,
8.264,80.538,333.8,1,1,17/08/2008,807,Aqua,MODIS,84,6.03,297.3,24.8,D,0,Anuradhapura,,
8.2121,80.0521,315.6,1,1,17/08/2008,807,Aqua,MODIS,43,6.03,295.5,4.8,D,0,Puttalam,,
8.2996,80.4612,325,1,1,17/08/2008,807,Aqua,MODIS,75,6.03,300.1,10.1,D,0,Anuradhapura,,
8.2196,79.8505,330.4,1,1,17/08/2008,807,Aqua,MODIS,81,6.03,297.9,18.7,D,0,Puttalam,,
8.3772,80.2386,318.1,1,1,17/08/2008,807,Aqua,MODIS,40,6.03,296.3,7.4,D,0,Anuradhapura,,
8.4149,80.3078,333.7,1,1,17/08/2008,807,Aqua,MODIS,84,6.03,297,22.7,D,0,Anuradhapura,,
8.5566,80.3956,324,1,1,17/08/2008,807,Aqua,MODIS,75,6.03,298,13.1,D,0,Vavuniya,,
9.4147,80.2768,334.8,1,1,17/08/2008,807,Aqua,MODIS,61,6.03,302.2,20.4,D,0,Kilinochchi,,
7.2885,81.7801,327.2,1.4,1.2,19/08/2008,453,Terra,MODIS,59,6.03,302.6,13.2,D,0,Ampara,,
7.316,81.79,329.4,1.4,1.2,19/08/2008,453,Terra,MODIS,50,6.03,302.7,17.7,D,0,Ampara,,
6.9798,81.7924,322.4,1.3,1.1,19/08/2008,453,Terra,MODIS,66,6.03,301.3,13.6,D,0,Ampara,,
8.3641,80.5951,321.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,64,6.03,289.9,20.9,D,0,Anuradhapura,,
6.2242,80.8437,329.8,1.4,1.2,19/08/2008,754,Aqua,MODIS,79,6.03,286.5,35.8,D,0,Hambantota,,
6.2966,81.1113,322.8,1.4,1.2,19/08/2008,754,Aqua,MODIS,73,6.03,290.5,17.4,D,0,Hambantota,,
6.2948,81.0992,318,1.4,1.2,19/08/2008,754,Aqua,MODIS,57,6.03,289.2,9.2,D,0,Hambantota,,
6.252,80.8137,318.8,1.4,1.2,19/08/2008,754,Aqua,MODIS,56,6.03,294.4,15.7,D,0,Hambantota,,
6.3271,81.1259,331,1.4,1.2,19/08/2008,754,Aqua,MODIS,80,6.03,291,29.9,D,0,Hambantota,,
6.3233,81.1017,327.2,1.4,1.2,19/08/2008,754,Aqua,MODIS,55,6.03,294.4,21.2,D,0,Hambantota,,
6.3392,81.1365,327.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,78,6.03,292.9,23.7,D,0,Hambantota,,
6.3373,81.1243,331.8,1.4,1.2,19/08/2008,754,Aqua,MODIS,80,6.03,293.9,31.7,D,0,Hambantota,,
6.3476,81.1228,342.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,92,6.03,296.7,56.2,D,0,Hambantota,,
6.3579,81.1213,348.3,1.4,1.2,19/08/2008,754,Aqua,MODIS,94,6.03,292.6,73.1,D,0,Hambantota,,
6.3561,81.1091,329.8,1.4,1.2,19/08/2008,754,Aqua,MODIS,83,6.03,292,27.2,D,0,Hambantota,,
6.3261,80.9123,317.3,1.4,1.2,19/08/2008,754,Aqua,MODIS,55,6.03,293.9,13.4,D,0,Hambantota,,
6.3089,80.7994,319.1,1.4,1.2,19/08/2008,754,Aqua,MODIS,53,6.03,293.9,15.8,D,0,Hambantota,,
6.3694,81.0574,325.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,45,6.03,292.5,18.7,D,0,Hambantota,,
6.3675,81.0451,326.2,1.4,1.2,19/08/2008,754,Aqua,MODIS,46,6.03,295,19.4,D,0,Hambantota,,
6.3888,81.1165,328.5,1.4,1.2,19/08/2008,754,Aqua,MODIS,79,6.03,291.9,24.3,D,0,Hambantota,,
6.3797,81.0558,330.9,1.4,1.2,19/08/2008,754,Aqua,MODIS,58,6.03,294.8,29,D,0,Hambantota,,
6.4009,81.127,324.6,1.4,1.2,19/08/2008,754,Aqua,MODIS,72,6.03,291.4,18.6,D,0,Hambantota,,
6.3991,81.115,333.2,1.4,1.2,19/08/2008,754,Aqua,MODIS,81,6.03,293.1,34.8,D,0,Hambantota,,
6.3937,81.0786,340.5,1.4,1.2,19/08/2008,754,Aqua,MODIS,85,6.03,291.4,51.9,D,0,Hambantota,,
6.6682,81.5441,335.1,1.3,1.1,19/08/2008,754,Aqua,MODIS,87,6.03,296.9,35.9,D,0,Monaragala,,
6.6781,81.5425,328.4,1.3,1.1,19/08/2008,754,Aqua,MODIS,74,6.03,298.3,20.9,D,0,Monaragala,,
6.6764,81.5313,328.7,1.3,1.1,19/08/2008,754,Aqua,MODIS,75,6.03,297.3,21.2,D,0,Monaragala,,
6.726,81.384,356.9,1.3,1.1,19/08/2008,754,Aqua,MODIS,98,6.03,298.8,96,D,0,Monaragala,,
6.7243,81.3725,327.1,1.3,1.1,19/08/2008,754,Aqua,MODIS,80,6.03,297.9,18.8,D,0,Monaragala,,
6.7259,81.3901,331,1.3,1.1,19/08/2008,754,Aqua,MODIS,84,6.03,298.5,26.5,D,0,Monaragala,,
6.7241,81.3787,337.6,1.3,1.1,19/08/2008,754,Aqua,MODIS,88,6.03,297.8,39.2,D,0,Monaragala,,
6.7342,81.3771,329.7,1.3,1.1,19/08/2008,754,Aqua,MODIS,83,6.03,297.3,22.8,D,0,Monaragala,,
6.82,81.6067,325.1,1.2,1.1,19/08/2008,754,Aqua,MODIS,75,6.03,292.7,19.4,D,0,Monaragala,,
6.824,81.1553,328.5,1.3,1.1,19/08/2008,754,Aqua,MODIS,82,6.03,289,32.6,D,0,Badulla,,
6.8168,81.1078,330.2,1.3,1.1,19/08/2008,754,Aqua,MODIS,84,6.03,288.5,37,D,0,Badulla,,
6.8445,81.1526,317,1.3,1.1,19/08/2008,754,Aqua,MODIS,69,6.03,286.1,14.8,D,0,Badulla,,
6.97,81.7902,322.3,1.2,1.1,19/08/2008,754,Aqua,MODIS,20,6.03,299.8,13.1,D,0,Ampara,,
7.0826,81.3754,331.8,1.3,1.1,19/08/2008,754,Aqua,MODIS,85,6.03,297.4,32.9,D,0,Monaragala,,
6.2261,80.8563,334.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,82,6.03,287.2,45.9,D,0,Hambantota,,
7.302,81.8142,330.2,1.2,1.1,19/08/2008,754,Aqua,MODIS,68,6.03,302.6,16.8,D,0,Ampara,,
7.3085,81.7913,327.6,1.2,1.1,19/08/2008,754,Aqua,MODIS,63,6.03,302.6,11.5,D,0,Ampara,,
7.3069,81.7806,328.6,1.2,1.1,19/08/2008,754,Aqua,MODIS,57,6.03,306,13.6,D,0,Ampara,,
7.3183,81.7898,333.9,1.2,1.1,19/08/2008,754,Aqua,MODIS,85,6.03,304.3,24,D,0,Ampara,,
7.3409,81.8082,327.8,1.2,1.1,19/08/2008,754,Aqua,MODIS,56,6.03,302.3,14,D,0,Ampara,,
7.3393,81.7975,328.1,1.2,1.1,19/08/2008,754,Aqua,MODIS,39,6.03,303.7,14,D,0,Ampara,,
7.3422,81.8026,329.5,1.2,1.1,19/08/2008,754,Aqua,MODIS,81,6.03,303,16.8,D,0,Ampara,,
7.4109,81.0388,326.7,1.3,1.1,19/08/2008,754,Aqua,MODIS,78,6.03,300.3,22.9,D,0,Matale,,
7.4199,81.044,321,1.3,1.1,19/08/2008,754,Aqua,MODIS,71,6.03,300.1,14.7,D,0,Matale,,
7.4181,81.0322,317.1,1.3,1.1,19/08/2008,754,Aqua,MODIS,50,6.03,299.4,9.5,D,0,Matale,,
7.8448,80.2256,315.7,1.5,1.2,19/08/2008,754,Aqua,MODIS,45,6.03,294.6,11.8,D,0,Kurunegala,,
7.9835,80.4494,321.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,69,6.03,298.1,18.4,D,0,Anuradhapura,,
8.1263,81.1055,322.8,1.3,1.1,19/08/2008,754,Aqua,MODIS,73,6.03,302.3,14,D,0,Polonnaruwa,,
8.2633,80.5854,331.2,1.4,1.2,19/08/2008,754,Aqua,MODIS,83,6.03,299.7,29.2,D,0,Anuradhapura,,
8.2614,80.573,325.6,1.4,1.2,19/08/2008,754,Aqua,MODIS,76,6.03,299.9,20.1,D,0,Anuradhapura,,
8.2508,80.5312,323.5,1.4,1.2,19/08/2008,754,Aqua,MODIS,63,6.03,297.3,19.1,D,0,Anuradhapura,,
8.2689,80.5791,338.5,1.4,1.2,19/08/2008,754,Aqua,MODIS,89,6.03,297.3,50,D,0,Anuradhapura,,
8.3283,80.6201,331.2,1.4,1.2,19/08/2008,754,Aqua,MODIS,67,6.03,297.2,32,D,0,Anuradhapura,,
8.3661,80.6074,328.4,1.4,1.2,19/08/2008,754,Aqua,MODIS,82,6.03,286.4,32.5,D,0,Anuradhapura,,
9.5667,80.4257,322.4,1.3,1.2,19/08/2008,755,Aqua,MODIS,69,6.03,297.9,10.8,D,0,Kilinochchi,,
7.2689,80.8952,314.2,1.5,1.2,19/08/2008,1718,Terra,MODIS,89,6.03,289.4,22.1,N,0,Kandy,,
7.2853,80.9016,301.2,1,1,19/08/2008,2012,Aqua,MODIS,13,6.03,288,3.9,N,0,Kandy,,
7.2762,80.9004,307.5,1,1,19/08/2008,2012,Aqua,MODIS,72,6.03,288.3,7.8,N,0,Kandy,,
8.0355,81.1927,312.2,2.3,1.5,20/08/2008,535,Terra,MODIS,36,6.03,289.3,12.3,D,0,Polonnaruwa,,
6.2273,81.1274,318.6,2.6,1.5,20/08/2008,837,Aqua,MODIS,52,6.03,291.8,28.9,D,0,Hambantota,,
8.1993,80.3801,338.5,2.4,1.5,20/08/2008,837,Aqua,MODIS,84,6.03,288,122.9,D,0,Anuradhapura,,
8.2128,80.3784,335.3,2.4,1.5,20/08/2008,837,Aqua,MODIS,87,6.03,290.9,105.7,D,0,Anuradhapura,,
8.4005,80.2106,315.2,2.4,1.5,20/08/2008,837,Aqua,MODIS,39,6.03,283.9,27.5,D,0,Anuradhapura,,
6.3254,81.033,341.2,2.3,1.5,21/08/2008,742,Aqua,MODIS,90,6.03,295.9,119.1,D,0,Hambantota,,
6.3909,81.1072,326.2,2.3,1.5,21/08/2008,742,Aqua,MODIS,75,6.03,290.6,46.3,D,0,Hambantota,,
6.4006,81.1007,325.3,2.3,1.5,21/08/2008,742,Aqua,MODIS,78,6.03,291.8,42.1,D,0,Hambantota,,
6.535,81.1972,321,2.3,1.5,21/08/2008,742,Aqua,MODIS,68,6.03,298,24.8,D,0,Monaragala,,
6.5301,80.7663,315.4,2.4,1.5,21/08/2008,742,Aqua,MODIS,46,6.03,293.8,21.6,D,0,Ratnapura,,
6.6689,81.5477,315.2,2.1,1.4,21/08/2008,742,Aqua,MODIS,55,6.03,290.9,20.7,D,0,Monaragala,,
7.31,81.7976,327.9,2,1.4,21/08/2008,742,Aqua,MODIS,65,6.03,297.5,28.9,D,0,Ampara,,
7.3138,81.7899,327,2,1.4,21/08/2008,742,Aqua,MODIS,60,6.03,298.1,26.2,D,0,Ampara,,
7.228,80.8529,314.7,2.3,1.5,21/08/2008,742,Aqua,MODIS,56,6.03,291.1,22.5,D,0,Kandy,,
7.2377,80.8487,313.4,2.3,1.5,21/08/2008,742,Aqua,MODIS,39,6.03,290,18.9,D,0,Kandy,,
7.9184,79.9268,313.9,2.7,1.6,21/08/2008,742,Aqua,MODIS,56,6.03,290.5,28.8,D,0,Puttalam,,
7.9234,79.9193,312.3,2.7,1.6,21/08/2008,742,Aqua,MODIS,51,6.03,289.8,22,D,0,Puttalam,,
8.3429,80.2274,320.4,2.5,1.5,21/08/2008,742,Aqua,MODIS,70,6.03,292.9,39.6,D,0,Anuradhapura,,
8.0188,81.0955,321.4,1.3,1.1,22/08/2008,523,Terra,MODIS,62,6.03,300.9,14.8,D,0,Polonnaruwa,,
7.3301,81.8261,330.9,1.5,1.2,22/08/2008,523,Terra,MODIS,70,6.03,298.3,22.2,D,0,Ampara,,
7.328,81.8396,327.3,1.5,1.2,22/08/2008,523,Terra,MODIS,54,6.03,299.6,12.5,D,2,Ampara,,
6.586,81.2168,326,1.4,1.2,22/08/2008,524,Terra,MODIS,76,6.03,304.2,14.4,D,0,Monaragala,,
6.41,80.7743,323.6,1.3,1.1,22/08/2008,524,Terra,MODIS,76,6.03,300.5,16.2,D,0,Hambantota,,
6.3637,80.9385,315.3,1.4,1.2,22/08/2008,524,Terra,MODIS,8,6.03,294.2,8.5,D,0,Hambantota,,
6.295,81.0809,321.7,1.5,1.2,22/08/2008,824,Aqua,MODIS,47,6.03,297.6,14.5,D,0,Hambantota,,
6.2791,80.8829,321.5,1.4,1.2,22/08/2008,824,Aqua,MODIS,71,6.03,300.4,11.8,D,0,Hambantota,,
6.3239,81.1313,326.6,1.5,1.2,22/08/2008,824,Aqua,MODIS,75,6.03,299.2,23.2,D,0,Hambantota,,
6.3384,81.1567,325.9,1.5,1.2,22/08/2008,824,Aqua,MODIS,72,6.03,299.4,20.8,D,0,Hambantota,,
6.34,81.0883,320.5,1.5,1.2,22/08/2008,824,Aqua,MODIS,57,6.03,297,12.3,D,0,Hambantota,,
6.3867,81.075,327.5,1.5,1.2,22/08/2008,825,Aqua,MODIS,59,6.03,300.1,21.6,D,0,Hambantota,,
6.3849,81.0617,327.2,1.5,1.2,22/08/2008,825,Aqua,MODIS,73,6.03,300.2,22.1,D,0,Hambantota,,
6.4662,80.9105,334.2,1.5,1.2,22/08/2008,825,Aqua,MODIS,84,6.03,301.7,31.4,D,0,Hambantota,,
6.549,80.7596,333.3,1.4,1.2,22/08/2008,825,Aqua,MODIS,84,6.03,297.1,35.8,D,0,Ratnapura,,
6.7459,81.3721,338.3,1.6,1.2,22/08/2008,825,Aqua,MODIS,88,6.03,299.1,53.2,D,0,Monaragala,,
6.7439,81.3578,333.5,1.6,1.2,22/08/2008,825,Aqua,MODIS,84,6.03,297.3,38.2,D,0,Monaragala,,
7.0478,81.5625,316.2,1.7,1.3,22/08/2008,825,Aqua,MODIS,47,6.03,290.3,12.1,D,0,Monaragala,,
6.5638,81.0348,315.6,4.1,1.9,23/08/2008,729,Aqua,MODIS,45,6.03,285.5,36.6,D,0,Badulla,,
6.5578,80.9989,317.6,4.1,1.9,23/08/2008,729,Aqua,MODIS,62,6.03,286.1,53.1,D,0,Badulla,,
6.5804,81.032,360.4,4.1,1.9,23/08/2008,729,Aqua,MODIS,100,6.03,285.7,590.9,D,0,Badulla,,
6.5745,80.9962,366.6,4.1,1.9,23/08/2008,729,Aqua,MODIS,94,6.03,287,736.4,D,0,Badulla,,
6.5682,81.0301,342.8,4.1,1.9,23/08/2008,730,Aqua,MODIS,91,6.03,285.6,297,D,0,Badulla,,
6.562,80.9941,338.4,4.1,1.9,23/08/2008,730,Aqua,MODIS,89,6.03,286.4,246.3,D,0,Badulla,,
6.5848,81.0272,348.9,4.1,1.9,23/08/2008,730,Aqua,MODIS,95,6.03,285.6,389.2,D,0,Badulla,,
6.5787,80.9916,349.8,4.1,1.9,23/08/2008,730,Aqua,MODIS,95,6.03,286.7,410.1,D,0,Badulla,,
8.3875,80.7507,319.3,1,1,24/08/2008,511,Terra,MODIS,50,6.03,299,6.1,D,0,Anuradhapura,,
7.7101,81.2777,329.9,1,1,24/08/2008,511,Terra,MODIS,52,6.03,303.5,13.3,D,0,Polonnaruwa,,
7.7797,79.8646,321.6,1,1,24/08/2008,511,Terra,MODIS,57,6.03,296.1,8.9,D,0,Puttalam,,
7.3521,81.8222,334.1,1,1,24/08/2008,511,Terra,MODIS,80,6.03,307.1,18.1,D,0,Ampara,,
