"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nepal","NPL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.113895216400911","3.43347639484979","5.30474040632054","6.64523043944266","8.01980198019802","3.09364548494983","3.27600327600328","9.15312232677502","9.52","4.53315290933694","4.45690174804099","2.14675950723085","0.69256120527307","0.492063492063492","1.06658395368073","1.21950256612712","1.00836972343523","0.724928366762178","0.644381223328592","0.771749598715891","0.349438902743142","0.128293241695304","0.822353603603604","0.689508103497299","0.170184696569921","0.0191138140747176","0.00431551186765764","0.00460021905805038","0.00248550124275062","0.00146747105820969","0.00096961861667744","0.000413607693103092","0","","",
"Nauru","NRU","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","99.7938144329897","99.8382400517632","99.8768169499877","99.8130841121495","99.8694857739494","99.8791978738826","99.8080204778157","99.3610979649787","99.2504164353137","99.3382961124897","99.193772588268","96.8687872763419","96.9074844074844","96.140438247012","93.3054393305439","90.176322418136","","","",
"New Zealand","NZL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5652173913043","22.375813787568","26.9557362240289","22.5538061534017","17.5792015911351","15.8037847784888","20.5602651885665","29.460780386187","23.9046988749173","29.8927790510814","27.907685276868","36.0810980984763","29.9722570032653","33.513645820585","27.2516835016835","35.1744997673336","34.8232537841376","34.1078913796246","35.3456714243438","27.9386438264943","26.4639864879881","23.5665792834577","27.7042016806723","25.1947636563021","20.3737382922615","19.418648884513","15.3114598193058","18.3714157706093","16.2258916185618","17.8664776502902","19.4731404958678","18.4550895519042","13.3206618962433","12.2923290493037","",
"OECD members","OED","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0677137094649","58.6649450656061","58.6861505629645","57.8306889387388","58.6524728102571","57.7758906441864","57.7945106479716","58.6413187410028","59.3593840843395","59.352854296225","60.105624323554","60.2451083915328","60.527550302883","61.5325979516602","60.8686320716459","61.119984665298","60.8198465218785","62.0949363982856","61.2438987653757","59.8036576237867","60.1756388519463","60.6163556208004","60.8526917230134","59.562747632453","58.4735241596778","57.8424799656392","57.0229853756907","55.8848574626876","55.3513218787789","53.5910171631369","51.6698075992112","52.0325574819999","51.3691280115022","49.0891652794507","",
"Oman","OMN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9961891696201","99.9965669950908","99.9877907331665","99.9883150268754","99.9557289504994","99.9602427840653","99.958815958816","99.4524031973425","99.3841827086263","97.4912908278974","","",
"Other small states","OSS","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.1385170125436","79.5368386352398","77.8123357280533","74.601937965623","75.2317880794702","73.9639384499198","74.3658030152568","73.5917911729349","70.9004699563612","68.6867460124686","64.1997139775042","63.9159960421941","63.5495709529892","65.6568710034876","65.6478863685891","63.2969917413127","60.0879896151504","57.7973787422899","50.2873351393522","45.9743064158294","49.0958384242161","49.8715395841443","48.062428065803","47.7304454027139","47.6341947410144","43.3405545190477","44.8667796189983","46.3129291603679","45.0668409573316","40.4359654650673","35.9778006412199","37.0037728217946","44.7278186945848","9.9320882852292","",
"Pakistan","PAK","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2961802882701","54.5038465283864","55.5541897152223","60.6424989140307","56.3644851087667","58.4089751918114","64.1369978858351","63.9047542434237","65.2549367243382","70.0714502888416","71.8260027012743","70.6861797597681","68.177375039628","64.4884325126809","66.7565894731925","64.3849661963708","65.1359799619195","66.7743385496702","67.9073524275236","67.5042209801063","62.6726987625021","64.4736565359133","64.2028608582575","64.1031553864484","63.4725389763338","63.3533396826538","66.1032050087881","68.2640523473266","67.3782978425438","63.6788006643027","66.6155238485796","63.6497355490877","59.682058345245","","",
"Panama","PAN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7313040210447","25.5913978494624","33.275921460558","25.7387988560534","28.0273728057126","30.8610400682012","20.9989539748954","27.8202912861022","48.3894058697208","31.1353711790393","29.5682422754246","50.7806401249024","35.4052522199131","48.9956958393113","33.9871550078111","35.6958984039815","39.8230088495575","42.3017348203222","37.9299610894942","43.3116413593637","42.8958417987268","47.3152646381999","37.0684644891317","42.0741236883233","44.2015720900183","34.6770276833414","33.3823259232041","28.1470748052889","22.2708203159868","47.2613324175824","24.2864983534577","21.6522098306485","22.772196357102","","",
"Peru","PER","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.196697566628","19.7279381300925","25.148605395519","19.5840086439762","18.9083574940124","19.7039147670961","22.0704029643353","25.5753050649134","25.0067294751009","22.9306722689076","18.0124535502661","14.4768505149678","17.0859300368467","18.2908741929855","27.1119356833643","27.7304992352641","26.7051685064698","33.2899001035715","39.8674067221708","39.4090315527347","42.2791864028977","43.2399357519823","44.7496810027772","46.0603135199743","47.6315444167432","47.2694866427639","49.6058416781266","41.3991956901131","39.2320989900828","39.6088405542887","36.2449551888133","38.830389000087","44.5974204125333","","",
"Philippines","PHL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5751509856801","57.4915201372373","60.8040201005025","59.7539410813048","60.0446501854953","63.1787566311021","63.1024055357289","66.565318993894","66.3477257428599","55.5078200424792","57.1097372488408","62.7077577045696","64.3571914911177","66.5810351341141","66.2687420698036","67.634840101119","63.9716112216685","68.4001274932479","66.0840828003486","67.4073117168325","73.6913583891825","71.3123048456112","71.5308347389641","73.5564531129594","74.359969972302","74.5634790627692","75.7932530810489","75.4275723217124","76.6178180505994","79.2108712667742","78.7627143629306","77.8804502033481","77.864861229431","","",
"Palau","PLW","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9900862496282","99.9903250773994","99.990258158792","99.9903920061491","99.9907132243685","99.9642857142857","99.9606105366814","99.9622605906218","99.6098963145468","99.5725534308211","99.5790155440415","99.1517021042195","98.8412967061581","98.7389659520807","98.1571290009699","98.1586917019988","96.7372440124957","96.6296163499462","96.4144279139463","96.4910526841947","96.0786280212617","95.4017076432466","","","",
"Papua New Guinea","PNG","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4713594140615","58.6326440827101","58.6471829527783","57.4081128247832","57.5053474627901","55.9797489716275","56.2813036804558","53.2378872683098","51.1117206200843","58.259601033427","58.0890526103053","62.8947927485601","63.0544557630746","63.8949696720938","64.9549593387143","64.4973448086431","65.2415784150205","66.5926284851293","67.7224943409256","58.1193509945916","60.0837811209481","60.0411975211661","","","",
"Poland","POL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3802554452685","97.1428359339044","96.9913370998117","97.0560332270089","96.9389790686162","96.9670373940693","96.9868620480118","96.9038448070593","96.7917696741346","96.8275075987842","96.9562761736831","96.7359356114713","96.8451216296851","97.4266475852563","96.6768077115186","96.3239792017128","96.5210025843627","96.0551748374627","95.3072985415795","93.8459003427366","92.6524036357409","91.6214200112505","89.257365593719","89.202819297606","87.0576327023306","85.7666844504802","85.8559126233984","85.3500718622591","86.710107681179","83.5530648584043","81.2480226775161","82.1890430938981","78.0870997173821","71.1696800946451","",
"Pre-demographic dividend","PRE","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8692139672661","48.1669735660696","53.6374650243748","53.6958392316873","56.1163410420879","56.3777352609505","56.9738978393905","57.7478532396565","53.7470538431615","54.2383018519123","53.61723406173","51.7532581581006","51.9379661899559","50.2167567150682","52.6481421238636","47.3476709806254","49.4135581028869","48.8319546808975","52.2430326960232","52.242137336427","53.6540628280126","56.3576112702143","54.4597512103068","57.5248166740167","60.6672223020089","62.0288086250021","65.1364367728231","64.0984063141112","63.1981218526531","63.4774109887656","63.0927102427509","63.0113788256196","64.6260343198179","10.2731638195702","",
"Puerto Rico (US)","PRI","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4521741123616","99.464173616716","99.5037886812904","99.5007793273346","99.5048692689136","99.4375801725678","99.520973734128","99.5149437903063","99.4852166720873","99.4801748700437","99.5892916456373","99.2810387669716","99.356396537116","98.3958197268823","98.0480955835483","97.5287977423749","97.3011841243186","96.6436621666265","97.3516070543152","96.2738565021016","95.986627508063","95.4215867168081","","","",
"Korea, Dem. People's Rep.","PRK","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6823104693141","42.9657794676806","42.5101214574899","39.8190045248869","40.2597402597403","38.2608695652174","41.3145539906103","44.559585492228","40","44.6236559139785","47.4226804123711","47.5247524752475","46.2985436893204","44.1851604914754","43.1094119788822","42.6800523788739","43.7391343110596","38.2881836345895","39.3629859494871","46.8065188715374","43.458081937471","37.1393200647557","37.2041110542715","37.0906459200289","39.7890256315351","47.2962320668453","46.3639781128608","49.265205572545","48.4968734968735","53.6600704343451","46.5616164975886","36.7651085468414","37.0262610995655","","",
